pl_name,pl_masse,ra,dec
"TOI-216.01",200.00000,73.9800129,-63.2603301
"K2-32 c",,252.4260080,-19.5430504
"K2-32 b",,252.4260080,-19.5430504
"KELT-4 A b",286.68266,157.0626200,25.5731366
"K2-233 c",,230.4799011,-20.2317975
"CFHTWIR-Oph 98 b",2479.06157,246.9342770,-23.9811500
"WASP-61 b",654.72980,75.2996637,-26.0541438
"WASP-78 b",273.33380,63.7562662,-22.1163901
"HAT-P-70 b",2154.88740,74.5523332,9.9979794
"WASP-38 b",861.31930,243.9597194,10.0324103
"Kepler-411 c",26.40000,287.6057027,49.5233937
"OGLE-2012-BLG-0950L b",35.00000,272.0192570,-29.7315826
"KMT-2018-BLG-1990L b",111.00000,268.4353750,-22.1525389
"K2-48 b",,176.1233077,3.2723812
"HD 209458 b",203.40000,330.7950219,18.8842419
"WASP-77 A b",572.10000,37.1555223,-7.0606675
"HIP 78530 b",7300.00000,240.4810052,-21.9804920
"HATS-11 b",270.15550,289.4007603,-22.3900092
"WASP-19 b",,148.4167672,-45.6591078
"K2-148 c",,14.5176494,-0.1932580
"NGTS-2 b",235.19420,215.1227617,-31.2020698
"K2-271 b",,125.2239144,16.0907958
"HAT-P-12 b",66.74430,209.3886452,43.4933100
"WASP-12 b",444.96200,97.6366450,29.6722662
"Kepler-19 c",1906.90000,290.4209694,37.8516556
"HATS-12 b",,289.2024020,-19.3559227
"K2-58 d",,333.8218395,-14.0498570
"bet Pic b",3146.51700,86.8212337,-51.0661480
"OGLE-2012-BLG-0026L b",46.10000,263.5779170,-27.1427500
"Kepler-68 b",6.35660,291.0323102,49.0402129
"K2-39 b",28.60470,338.3682095,-9.0229405
"WASP-25 b",139.84520,195.3597581,-27.5222273
"WASP-32 b",835.89290,3.9617073,1.2005122
"Kepler-109 c",21.80000,290.3926795,40.2849074
"Kepler-62 d",14.00000,283.2125621,45.3496992
"Kepler-30 d",23.10000,285.2836483,38.9472625
"TOI-237 b",,353.2435381,-29.4164870
"TOI-905 b",,227.6586754,-71.3616316
"HD 15337 c",,36.8678846,-27.6361171
"HAT-P-3 b",185.61272,206.0940142,48.0285650
"HAT-P-13 b",287.95398,129.8823772,47.3519076
"Kepler-100 d",3.00000,291.3861294,41.9901394
"Kepler-1463 b",,294.4872785,42.0069064
"K2-187 d",,132.5235618,23.1924709
"EPIC 212737443 b",,204.2215065,-7.3180577
"K2-259 b",,186.8026947,1.5668631
"WASP-41 b",270.15550,190.6188034,-30.6398176
"K2-133 c",,70.1493775,25.0098135
"K2-189 b",,203.6214411,-15.0365158
"WASP-22 b",177.98480,52.8180374,-23.8197924
"Kepler-62 f",35.00000,283.2125621,45.3496992
"Kepler-1542 c",,285.7284757,42.6544651
"K2-18 b",8.63000,172.5601410,7.5878315
"WASP-56 b",143.02350,183.3660401,23.0556870
"HAT-P-42 b",,135.3443583,6.0970828
"Kepler-9 b",43.54100,285.5739904,38.4008192
"Kepler-26 b",5.12000,284.9410627,46.5664505
"PSR B1257+12 c",4.30000,195.0149029,12.6823534
"Kepler-117 c",584.78000,288.7930651,48.0401760
"WASP-80 b",171.62820,303.1667996,-2.1444369
"WASP-99 b",883.53000,39.8976689,-50.0081934
"HAT-P-16 b",1341.56043,9.5730343,42.4630961
"KELT-7 b",441.78370,78.2955912,33.3179532
"CoRoT-29 b",266.97720,278.9020691,6.4795703
"HAT-P-29 b",,33.1310921,51.7787754
"CoRoT-7 b",5.74000,100.9561682,-1.0630076
"HD 209458 b",232.01590,330.7950219,18.8842419
"HAT-P-49 b",562.55910,305.4413294,26.6926759
"CoRoT-24 c",28.00000,101.9225430,-3.7192892
"KOI-94 d",106.00000,297.3330716,41.8911186
"BD+20 594 b",22.24810,53.6511231,20.5990205
"WASP-58 b",308.29510,274.7012534,45.1722194
"K2-229 b",2.59000,186.8729195,-6.7218474
"XO-3 b",3747.06000,65.4695814,57.8172095
"CoRoT-7 b",4.73000,100.9561682,-1.0630076
"CoRoT-7 b",6.99226,100.9561682,-1.0630076
"WASP-38 b",1093.33520,243.9597194,10.0324103
"WASP-6 b",,348.1571282,-22.6741248
"TrES-1 b",238.36000,286.0408755,36.6325360
"TOI-163 b",387.75260,79.7682532,-71.8955269
"TrES-3 b",,268.0291106,37.5463268
"CoRoT-2 b",1052.01730,291.7770457,1.3836634
"K2-99 b",308.29510,208.7737624,-5.4424943
"WASP-12 b",638.83830,97.6366450,29.6722662
"K2-252 b",,182.3663818,-8.3096141
"Kepler-68 c",2.04000,291.0323102,49.0402129
"WASP-47 d",,331.2030920,-12.0190670
"TOI-481 b",486.27990,110.5126861,-57.3849980
"WASP-61 b",651.55150,75.2996637,-26.0541438
"WASP-157 b",182.43442,201.6551525,-8.3176353
"HATS-7 b",38.13960,208.8567465,-21.2078587
"CoRoTID 223977153 b",47.67450,100.1951714,9.2573953
"HD 95338 b",,164.8563364,-56.6235564
"1RXS J160929.1-210524 b",4000.00000,242.3762343,-21.0831403
"WASP-175 b",314.65170,166.3187996,-34.1227453
"KELT-3 b",,148.6431193,40.3879446
"HAT-P-36 b",587.41341,188.2662048,44.9153672
"WASP-187 b",,17.4747400,25.6816494
"Kepler-54 b",292.39000,294.7739245,43.0561976
"CoRoT-23 b",889.90000,279.7826586,4.3577516
"Kepler-12 b",137.30256,286.2434458,50.0403671
"Kepler-53 b",5851.00000,290.4617926,40.5624966
"GJ 1252 b",,306.9286462,-56.4622865
"Kepler-106 d",8.10000,300.8640060,44.3375497
"Kepler-408 b",5.00000,284.7862158,48.4232622
"pi Men c",4.82000,84.2992798,-80.4646041
"WASP-84 b",220.56500,131.1069959,1.8598933
"HAT-P-38 b",84.85700,35.3834942,32.2460441
"WASP-56 b",181.47300,183.3660401,23.0556870
"HATS-35 b",388.38826,296.6884420,-63.5656488
"K2-162 b",,186.0383865,-1.1114790
"K2-214 b",,14.8759777,4.2277722
"CoRoT-11 b",743.72220,280.6872998,5.9376586
"WASP-63 b",117.59710,94.3363562,-38.3233826
"WASP-36 b",729.73768,131.5803897,-8.0269855
"WASP-47 b",362.31100,331.2030920,-12.0190670
"WASP-77 A b",560.33429,37.1555223,-7.0606675
"HATS-39 b",200.23290,112.4192251,-29.9379163
"CoRoT-29 b",,278.9020691,6.4795703
"KELT-3 b",616.59020,148.6431193,40.3879446
"WASP-63 b",120.77000,94.3363562,-38.3233826
"55 Cnc b",266.96600,133.1468373,28.3298154
"CoRoT-11 b",,280.6872998,5.9376586
"K2-198 c",,198.8436817,-6.4649888
"HD 106906 b",4115.89850,184.4713308,-55.9755805
"Kepler-10 b",4.56000,285.6792980,50.2414842
"K2-316 c",,233.6247336,-23.2594663
"WASP-8 b",699.20000,359.9008737,-35.0313349
"K2-38 b",12.00000,240.0333095,-23.1894196
"HD 209458 b",200.22000,330.7950219,18.8842419
"HD 219666 b",16.60000,349.5592665,-56.9039857
"Kepler-9 b",80.09000,285.5739904,38.4008192
"TRAPPIST-1 e",0.62000,346.6263919,-5.0434618
"Kepler-307 c",3.64000,297.7950939,40.4176403
"Kepler-77 b",136.66100,289.6079433,44.3454347
"HD 3167 b",5.59000,8.7401487,4.3807215
"K2-141 b",5.16000,350.9170464,-1.1891827
"NN Ser c",2196.11000,238.2337015,12.9120871
"WASP-16 b",264.43456,214.6830109,-20.2754374
"Kepler-12 b",136.97900,286.2434458,50.0403671
"Kepler-106 e",11.17000,300.8640060,44.3375497
"HD 209458 b",217.70400,330.7950219,18.8842419
"NY Vir b",730.97800,204.7005847,-2.0303873
"WASP-101 b",158.91000,98.3511016,-23.4860860
"K2-27 b",29.10000,171.5151874,1.2306237
"WASP-47 e",9.10000,331.2030920,-12.0190670
"Kepler-20 c",12.75000,287.6979913,42.3385782
"KELT-8 b",272.69814,283.3054489,24.1272483
"TOI-1728 b",26.78000,120.6116787,64.7971531
"WASP-68 b",304.16331,305.0957239,-19.3147271
"HAT-P-6 b",336.58197,354.7740917,42.4659866
"EPIC 220674823 c",5.80000,13.0800239,10.7947051
"HAT-P-27 b",195.78328,222.7673221,5.9473626
"Kepler-462 b",53.90000,299.8211502,43.8142793
"WASP-18 b",3241.86600,24.3544618,-45.6777937
"Kepler-7 b",135.07775,288.5814928,41.0897335
"KOI-142 b",8.70000,291.1481028,40.6694130
"K2-290 c",246.00042,234.8578846,-20.1988975
"HAT-P-37 b",381.39600,284.2960393,51.2691212
"HD 82943 b",534.25000,143.7114034,-12.1302976
"K2-33 b",1144.18800,242.5613635,-19.3193831
"WASP-2 b",293.99275,307.7255587,6.4293305
"TOI-564 b",464.98529,130.2951535,-16.0363275
"HAT-P-31 b",721.47410,271.5376722,26.4266061
"WASP-38 b",855.24500,243.9597194,10.0324103
"HAT-P-4 b",213.25500,229.9912200,36.2295450
"Kepler-1514 b",1678.14240,292.6274943,37.8601653
"WASP-176 b",271.74465,313.6872928,9.1790688
"WASP-70 A b",189.74451,315.4771912,-13.4333821
"TrES-2 b",380.44251,286.8085258,49.3164211
"HATS-10 b",185.93055,294.3068385,-22.2044872
"TOI-178 d",3.01000,7.3020115,-30.4541159
"Kepler-75 b",3210.08300,291.1376203,36.5773443
"TOI-942 c",794.57500,76.6496172,-20.2456126
"TOI-1478 b",270.47333,126.4337428,-13.5595485
"K2-263 b",14.80000,129.6821253,15.6806039
"HAT-P-12 b",67.05900,209.3886452,43.4933100
"Kepler-10 b",4.60000,285.6792980,50.2414842
"Kepler-75 b",3146.40000,291.1376203,36.5773443
"TIC 237913194 b",,22.4458116,-60.7399096
"WASP-12 b",454.49690,97.6366450,29.6722662
"Kepler-107 c",9.39000,297.0281620,48.2086019
"HAT-P-38 b",84.86061,35.3834942,32.2460441
"WASP-62 b",180.52744,87.1398205,-63.9883286
"HD 108236 f",,186.5740627,-51.3630519
"WASP-164 b",676.97790,344.8735878,-60.4478194
"HAT-P-20 b",2302.89900,111.9164295,24.3361185
"GJ 9827 c",0.84000,351.7717763,-1.2853435
"BD-08 2823 b",,150.1971964,-9.5165689
"HR 8799 b",2000.00000,346.8701486,21.1340376
"GJ 876 d",,343.3239737,-14.2665958
"HD 125612 c",,215.2227183,-17.4818147
"CoRoT-18 b",1102.82000,98.1724172,-0.0316045
"HD 23127 b",,54.8491271,-60.0772290
"kap CrB b",,237.8080012,35.6558818
"KELT-1 b",8654.15000,0.3620995,39.3837953
"HD 62509 b",,116.3288240,28.0261270
"Kepler-400 b",,290.9444679,40.4800528
"Kepler-305 d",,299.2242557,40.3431670
"HAT-P-40 b",195.45700,335.5129199,45.4573423
"HD 159868 b",,264.7466665,-43.1462347
"HD 166724 b",,273.4988604,-42.5757218
"HD 70573 b",,125.7079153,1.8591088
"HD 24040 b",,57.5962104,17.4752873
"HIP 57274 b",,176.1705487,30.9576484
"HD 2952 b",,8.2938367,54.8948177
"Kepler-76 b",635.63000,294.1921185,39.6189727
"DENIS-P J082303.1-491201 b",9057.77000,125.7620668,-49.2003008
"XO-4 b",565.71000,110.3880285,58.2681094
"Kepler-23 d",,294.2189131,49.4792536
"Kepler-336 d",,290.2376224,41.3313637
"HD 12661 c",,31.1423525,25.4135632
"ups And c",,24.1983534,41.4038147
"gam 1 Leo b",,154.9932080,19.8413890
"16 Cyg B b",,295.4656422,50.5168243
"HD 37605 b",,85.0074276,6.0595116
"HIP 14810 c",,47.8092750,21.0971302
"HD 111232 b",,192.2159553,-68.4246679
"47 UMa c",,164.8647611,40.4304931
"HD 37124 d",,84.2599947,20.7289784
"HD 160691 e",,266.0361585,-51.8348751
"HD 117618 b",,203.1066418,-47.2719049
"GJ 3021 b",,4.0634323,-79.8514218
"HD 75898 b",,133.4611999,33.0566885
"HR 810 b",,40.6417178,-50.7993484
"HAT-P-18 b",62.29468,256.3463760,33.0123251
"XO-2 S c",,117.0309753,50.2169068
"HD 38529 c",,86.6451363,1.1675866
"HD 7449 b",,18.6214650,-5.0479716
"OGLE-2015-BLG-0966L b",21.00000,268.7542500,-29.0471111
"HAT-P-16 b",1331.38987,9.5730343,42.4630961
"Kepler-60 d",4.16000,288.9612535,42.2650472
"Kepler-672 b",,291.7219993,49.4808492
"Kepler-472 b",,296.5245187,39.2498503
"HD 81688 b",,142.1665753,45.6009241
"HD 180314 b",,288.7094401,31.8604391
"HD 219134 b",,348.3372026,57.1696255
"30 Ari B b",,39.2412736,24.6480103
"K2-11 b",,169.0418328,1.9866832
"HD 33844 c",,78.1505649,-14.9509775
"Kepler-49 b",,292.2945208,40.5918123
"Kepler-52 b",,286.7380152,49.9757383
"WASP-52 b",,348.4947931,8.7610793
"alf Tau b",,68.9801740,16.5092010
"Kepler-487 c",,295.2872318,41.2220033
"Kepler-884 b",,292.5844328,49.9232012
"Kepler-1041 b",,293.8817361,49.6831419
"Kepler-864 b",,285.0570943,46.3206074
"Kepler-1062 b",,283.8994187,41.2215940
"Kepler-941 b",,294.3262617,47.2175461
"HD 14067 b",,34.2933480,23.7676546
"Kepler-427 b",92.17000,288.2545808,43.7048379
"Kepler-144 b",,281.9156128,42.7755535
"HD 11506 c",,28.2106607,-19.5073960
"Kepler-446 c",,282.2501047,44.9210020
"Kepler-396 c",,296.1328135,48.9773095
"Kepler-122 e",,291.1118647,39.9490248
"Kepler-1544 b",,297.2852168,49.2124526
"Kepler-265 d",,290.5104788,41.2447430
"Kepler-1589 b",,294.4418236,40.5716114
"Kepler-630 b",,293.4270647,39.9423967
"Kepler-1608 b",,295.5635550,39.4175700
"Kepler-1618 b",,295.1753619,45.9308594
"Kepler-1256 b",,291.4742443,44.6834119
"Kepler-169 c",,285.9999204,40.9193822
"Kepler-1279 b",,288.0955917,40.3659090
"WASP-85 A b",402.05495,175.9080328,6.5637842
"K2-38 c",,240.0333095,-23.1894196
"HAT-P-56 b",,100.8480137,27.2521823
"GJ 3998 c",,259.0020507,11.0561751
"Kepler-170 c",,284.5211975,41.6296562
"Kepler-79 b",,300.5171067,44.3815508
"Kepler-1370 b",,284.5656897,41.7784781
"Kepler-398 c",,291.4688524,40.3437001
"Kepler-1516 b",,291.4945795,44.5234227
"Kepler-452 b",,296.0037520,44.2775861
"HD 219828 c",,349.6947029,18.6457524
"Kepler-965 b",,298.5153169,41.8912305
"Kepler-988 b",,290.7082585,42.2372245
"Kepler-267 d",,299.8305655,47.1575741
"Kepler-1541 b",,283.7870875,48.0296019
"Kepler-371 c",,292.3264835,38.6575441
"Kepler-1218 b",,291.5788505,44.5316825
"Kepler-572 b",,291.2211720,50.5813487
"Kepler-1111 b",,295.4634045,45.8127697
"V830 Tau b",222.48100,68.2918259,24.5619241
"WASP-53 b",677.61356,31.9091639,-20.6618430
"WASP-53 c",,31.9091639,-20.6618430
"HD 17674 b",,42.7684964,30.2865981
"K2-146 b",,130.0266951,19.0923416
"TRAPPIST-1 h",,346.6263919,-5.0434618
"WASP-167 b",2542.64000,196.0437932,-35.5495292
"K2-21 b",,340.3037846,-14.4893256
"K2-130 b",,290.2705419,-19.6908744
"Kepler-151 c",,292.1627933,41.0231947
"HAT-P-2 b",,245.1514324,41.0479601
"HD 133131 A c",,225.8984524,-27.8431369
"HD 48265 b",,100.0073683,-48.5418284
"K2-224 b",,189.7041426,-10.0605942
"Kepler-1037 b",,296.3410342,47.1709335
"K2-4 b",,174.7455392,-3.9055746
"HD 34445 b",,79.4207483,7.3527156
"WASP-5 b",502.15000,359.3490277,-41.2772202
"EPIC 211822797 b",,130.4102091,17.6399744
"GJ 3942 b",,242.2645452,52.9441443
"Kepler-594 b",,288.9217259,49.7620237
"Kepler-916 b",,290.9833818,45.9733334
"TrES-2 b",,286.8085258,49.3164211
"Kepler-280 c",,291.3905325,42.1804735
"Kepler-56 b",32.00000,293.7583002,41.8718070
"WASP-68 b",343.25640,305.0957239,-19.3147271
"HD 104067 b",,179.7923543,-20.3556058
"HD 125595 b",,215.3434326,-40.3942443
"HD 168746 b",,275.4573269,-11.9229757
"HD 20868 b",,50.1794053,-33.7296900
"Kepler-263 b",,292.4698022,37.5677941
"Kepler-1021 b",,295.2048999,42.5596699
"HD 215152 b",,340.8380941,-6.4020685
"6 Lyn b",,97.6960311,58.1611753
"TYC 3318-01333-1 b",,45.5825716,49.7441421
"HD 224693 b",,359.9749837,-22.4279999
"HD 217850 b",,345.6526588,58.8754484
"K2-265 b",6.54000,342.0316493,-14.4947789
"OGLE-2011-BLG-0173L b",60.00000,269.3157350,-28.2338619
"HD 206610 b",,325.8537599,-7.4082451
"HD 95089 b",,164.6987480,1.7290087
"HAT-P-53 b",469.43491,21.8711012,38.9681137
"Kepler-1249 b",,296.8948517,44.3717429
"Kepler-208 d",,293.8901979,42.5279413
"Kepler-1300 b",,289.0330532,40.0869182
"Kepler-699 b",,296.8881532,41.3960896
"Kepler-224 c",,290.9342679,47.3575414
"Kepler-497 b",,290.7659557,38.9279468
"Kepler-148 b",,289.7861626,46.8588176
"Kepler-344 b",,292.4996101,46.3243406
"Kepler-1106 b",,291.1451576,44.0624715
"Kepler-994 b",,289.0720752,47.4069180
"Kepler-116 c",,294.7420605,43.5367842
"Kepler-1047 b",,288.6462564,50.7889645
"YZ Cet c",,18.1330792,-16.9962434
"YZ Cet d",,18.1330792,-16.9962434
"Kepler-550 b",,297.7001786,47.8637046
"Kepler-483 b",,291.6467764,41.8846843
"Kepler-547 b",,286.1185888,44.3452063
"Kepler-608 b",,293.8829010,44.6380717
"Kepler-1353 b",,295.7353911,42.5762317
"HD 24085 b",,56.2563447,-70.0245193
"Kepler-25 d",71.90000,286.6383905,39.4879038
"Kepler-107 e",8.60000,297.0281620,48.2086019
"Kepler-267 b",,299.8305655,47.1575741
"HD 20781 c",,50.0139757,-28.7841175
"HD 51608 b",,103.7137102,-55.2600189
"Kepler-947 b",,294.3667312,42.2526408
"Kepler-1433 b",,287.3634559,49.4568649
"Kepler-653 c",,282.2130447,46.7177898
"WASP-8 b",,359.9008737,-35.0313349
"HD 213885 c",,338.9837166,-59.8648290
"Kepler-399 c",,299.5017242,40.6707669
"Kepler-1693 b",,290.2015581,48.1857799
"Kepler-1345 b",,292.4779428,46.0228210
"Kepler-462 b",,299.8211502,43.8142793
"Kepler-613 b",,282.7868415,46.2449846
"HIP 38594 b",,118.5439118,-25.3023073
"OGLE-2017-BLG-1375L b",,269.1548750,-30.3114167
"HD 136418 b",,229.7756438,41.7324230
"HD 212771 b",,336.7624130,-17.2641046
"Kepler-515 b",,290.4939130,52.0556110
"Kepler-1416 b",,298.6634624,43.8940593
"Kepler-530 b",,283.3402948,48.5490620
"Kepler-355 c",,285.7994917,42.8117427
"Kepler-1104 b",,294.4685197,49.3309789
"Kepler-1138 b",,285.8993164,48.3072850
"Kepler-653 b",,282.2130447,46.7177898
"Kepler-379 b",,295.7010981,38.9458209
"WASP-2 b",279.68000,307.7255587,6.4293305
"Kepler-629 b",,289.4179128,39.9450757
"Kepler-178 c",,287.1010275,46.8964033
"WASP-107 b",38.13960,188.3864277,-10.1462141
"Kepler-1655 b",,286.6895986,39.2120802
"Kepler-1663 b",,290.4015156,48.8227234
"Kepler-385 b",,294.3385109,50.3365178
"Kepler-1245 c",,290.7443078,43.2607530
"HD 192310 b",,303.8284712,-27.0337556
"Kepler-95 b",,284.4824281,44.3978910
"Kepler-132 d",,283.2358100,41.3430370
"Kepler-445 c",,298.7363395,46.4991236
"Kepler-29 b",,298.3483820,47.4913021
"Kepler-1344 b",,287.0862799,46.9457998
"Kepler-1374 b",,291.3499783,45.1722521
"Kepler-758 b",,293.0846115,41.1354049
"Kepler-275 d",,292.4797004,38.5149018
"Kepler-810 b",,296.6148615,48.0825642
"Kepler-439 b",,280.8015188,44.0339733
"Kepler-1298 b",,284.4227535,49.1061907
"Kepler-1472 b",,294.8526163,49.0574468
"Kepler-61 b",,295.3044942,42.4753193
"Kepler-830 b",,295.0542380,42.7568316
"Kepler-458 c",,297.0454037,46.3286653
"Kepler-152 b",,286.8653826,41.9889571
"Kepler-1484 b",,292.6842738,38.1262604
"Kepler-784 b",,295.9206663,47.4486164
"Kepler-274 b",,292.9227926,38.4772173
"Kepler-100 d",,291.3861294,41.9901394
"Kepler-645 b",,290.3227098,44.0358625
"Kepler-223 e",,298.3183909,47.2794824
"Kepler-531 b",,286.5246582,48.6835481
"Kepler-418 b",,294.4335228,38.3554729
"Kepler-1078 b",,293.2005664,43.0500379
"Kepler-1094 b",,292.3012109,38.2669983
"Kepler-131 b",,288.5308924,40.9423730
"Kepler-102 e",,281.4824731,47.2078263
"Kepler-295 c",,285.3458383,45.3677754
"Kepler-843 b",,296.3219786,48.9714373
"Kepler-844 b",,287.8578541,48.7739646
"Kepler-55 b",,285.1683291,44.0264898
"Kepler-124 b",,286.7527322,49.0648788
"Kepler-362 b",,291.7716030,47.5299192
"Kepler-79 d",,300.5171067,44.3815508
"Kepler-219 c",,288.7389481,46.7625929
"Kepler-1282 b",,290.1761688,46.6983036
"Kepler-432 b",,293.2822344,48.2859173
"Kepler-1075 b",,287.5011404,47.4691157
"Kepler-1679 b",,293.9005786,50.4270507
"Kepler-522 b",,288.1539730,44.0688154
"Kepler-742 b",,283.8659676,46.7896522
"Kepler-1649 b",,292.5029676,41.8299933
"Kepler-1549 b",,286.0524399,39.0960281
"Kepler-209 b",,291.1694567,42.6407281
"Kepler-1504 b",,289.7119947,50.1282265
"Kepler-412 b",,286.1103053,43.6809612
"Kepler-873 b",,296.4031319,51.2712773
"Kepler-671 b",,294.2657519,49.3140933
"Kepler-237 c",,283.2213438,40.4217620
"Kepler-28 b",,292.1370409,42.4294835
"Kepler-1014 b",,285.1219875,44.1105331
"Kepler-1523 b",,296.0540705,45.8270447
"OGLE-2018-BLG-0740L b",1400.00000,272.1769583,-29.8358056
"Kepler-173 b",,294.6466171,41.8840952
"Kepler-174 c",,287.4389454,43.8320052
"Kepler-363 b",,283.1920779,41.3054172
"Kepler-929 b",,298.4811022,41.6152603
"Kepler-999 b",,299.6604865,46.1984679
"Kepler-1018 b",,283.5967317,45.4078654
"Kepler-752 b",,292.2681469,37.9556720
"Kepler-202 b",,282.9734874,41.3217991
"Kepler-626 b",,288.6986828,39.7082044
"HD 125390 b",,214.5387463,38.9669132
"Kepler-95 b",13.00000,284.4824281,44.3978910
"Kepler-37 d",12.20000,284.0592503,44.5183733
"Kepler-853 b",,283.9367810,49.1102748
"Kepler-261 b",,291.3647333,37.6092390
"Kepler-12 b",,286.2434458,50.0403671
"Kepler-251 c",,296.5662171,44.1058077
"Kepler-657 b",,291.1973006,47.3077545
"Kepler-464 b",,294.8351052,48.9823204
"Kepler-212 b",,287.6208165,43.1416239
"Kepler-99 b",6.15000,297.3539994,41.3000452
"Kepler-137 c",,282.1355875,43.0391951
"Kepler-673 b",,290.7857595,50.0540561
"Kepler-93 b",4.54426,291.4181275,38.6723124
"Kepler-195 b",,288.1209339,47.9666141
"Kepler-716 b",,290.3931809,43.3638577
"Kepler-1213 b",,289.4858423,50.9441967
"Kepler-84 d",,298.2520208,40.4960842
"Kepler-380 c",,282.3947017,48.7591334
"Kepler-954 b",,295.8594318,47.9396001
"Kepler-447 b",,285.2685283,48.5598835
"Kepler-1159 b",,294.2663250,45.2042317
"Kepler-982 b",,288.4176803,46.5904531
"Kepler-184 c",,291.9518784,43.0746172
"Kepler-1332 b",,291.0286411,43.9137055
"Kepler-812 b",,288.8552821,48.2085170
"Kepler-811 b",,285.4241593,47.8345586
"Kepler-285 b",,291.3908469,48.0655392
"Kepler-211 b",,285.4391183,43.1685051
"Kepler-278 b",,290.1072124,38.7022694
"Kepler-245 e",,291.6389972,42.4363482
"Kepler-918 b",,298.2007268,48.2677925
"Kepler-313 b",,298.2948708,48.7754000
"Kepler-282 d",,284.6772402,44.7976401
"Kepler-373 c",,289.3879904,50.5970115
"Kepler-255 d",,296.0642702,45.9767647
"Kepler-1148 b",,290.9536059,45.7195545
"Kepler-304 d",,294.4418031,40.5575408
"Kepler-54 d",,294.7739245,43.0561976
"Kepler-1173 b",,293.1311803,45.6634153
"Kepler-1234 b",,287.5220359,51.3759464
"Kepler-1077 b",,291.0336333,42.2678448
"Kepler-1081 b",,289.4447520,41.3179652
"Kepler-1251 b",,292.1151093,49.2563792
"GJ 876 d",6.83000,343.3239737,-14.2665958
"CI Tau b",3686.82800,68.4667685,22.8416192
"WASP-7 b",359.46573,311.0427558,-39.2254856
"HAT-P-7 b",539.35751,292.2471900,47.9695429
"WASP-47 e",12.20000,331.2030920,-12.0190670
"Kepler-587 b",,288.6706571,47.3991249
"K2-196 b",,200.4562487,-8.4717104
"Kepler-445 d",,298.7363395,46.4991236
"Kepler-177 b",,286.0471442,45.0532038
"TOI-220 b",,91.7996988,-61.9972098
"Kepler-744 b",,296.4960493,47.1827848
"WASP-80 b",,303.1667996,-2.1444369
"Kepler-213 b",,290.8241931,44.6472832
"K2-253 b",,186.0853062,-6.3789537
"Kepler-229 d",,286.9994758,48.3757867
"Kepler-75 b",3209.90000,291.1376203,36.5773443
"Kepler-308 b",,295.7852423,40.4395753
"Kepler-30 d",,285.2836483,38.9472625
"Kepler-327 b",,292.6422963,44.0876251
"Kepler-634 b",,291.1950900,40.7027352
"Kepler-1555 b",,287.6354587,45.7160327
"Kepler-1557 b",,293.8813592,46.8388172
"Kepler-40 b",673.79960,296.8136883,47.5265446
"Kepler-199 b",,295.5594278,40.2362490
"Kepler-1571 b",,300.9354067,45.5964836
"WASP-69 b",82.63200,315.0259661,-5.0948570
"Kepler-1508 b",,298.1188802,40.3750316
"Kepler-188 c",,281.2797173,44.3154743
"Kepler-761 b",,290.5035990,44.1436249
"Qatar-2 b",826.35800,207.6554928,-6.8040714
"Kepler-863 b",,297.6644677,43.2489903
"Kepler-1645 b",,297.4795142,48.4185820
"WASP-127 b",,160.5587646,-3.8349989
"Kepler-1540 b",,283.3445555,41.2017544
"HAT-P-35 b",334.97900,123.2507030,4.7870288
"WASP-24 b",394.10920,227.2154975,2.3432860
"Kepler-1462 b",,296.3975420,42.3969273
"Kepler-1573 b",,292.9883129,49.4849664
"K2-128 b",,204.4376666,-8.5970858
"Kepler-20 c",,287.6979913,42.3385782
"OGLE-TR-132 b",375.02000,162.6440933,-61.9572476
"HAT-P-34 b",1249.07190,303.1954355,18.1047776
