pl_name,sy_snum,sy_pnum,sy_mnum,glat,glon,pl_orbper,pl_rade,sy_dist
"Kepler-80 e",1,6,0,7.85257,74.08669,4.64538215,1.330,369.4510000
"Kepler-1312 b",1,1,0,10.45737,73.89554,5.44832470,2.160,299.1040000
"Kepler-820 b",1,1,0,10.97902,71.56410,127.83399403,,1387.2000000
"Kepler-144 b",1,2,0,18.68909,72.14748,5.88528169,1.100,384.9170000
"Kepler-643 b",1,1,0,13.04119,74.72295,16.33888142,,1063.5800000
"Kepler-223 e",1,4,0,10.02398,81.32513,19.72408910,31.460,1859.7100000
"Kepler-197 c",2,4,0,13.35928,83.30414,10.34967800,1.400,330.5750000
"Kepler-37 c",1,4,0,17.84364,74.43727,21.30199109,0.680,63.9207000
"Kepler-801 b",1,1,0,16.56057,75.12850,11.41921431,,440.4260000
"Kepler-68 c",2,3,0,15.15359,80.69124,9.60505976,0.910,144.1660000
"Kepler-602 b",1,1,0,8.94975,75.97216,15.28469497,1.840,1159.3100000
"Kepler-32 e",1,5,0,9.96232,80.53919,2.89600000,1.430,323.8470000
"Kepler-32 e",1,5,0,9.96232,80.53919,2.89600521,1.230,323.8470000
"Kepler-107 d",1,4,0,11.23255,81.72606,7.95825000,1.064,525.9970000
"Kepler-23 b",1,3,0,13.45799,82.01371,7.10690000,1.950,835.7560000
"Kepler-282 e",1,4,0,17.53304,74.87605,44.34738481,,1337.6100000
"Kepler-29 c",1,2,0,10.11030,81.52267,13.28840000,3.140,832.5320000
"Kepler-765 b",1,1,0,19.32312,76.82872,27.66552260,2.430,1076.2800000
"Kepler-343 b",1,2,0,11.75702,74.82498,8.96855000,2.410,927.1930000
"Kepler-184 d",1,3,0,12.04501,75.41102,29.02235800,2.490,610.3260000
"Kepler-303 b",1,2,0,18.16052,73.34339,1.93702900,0.990,209.7380000
"Kepler-303 b",1,2,0,18.16052,73.34339,1.93702997,,209.7380000
"Kepler-612 b",1,1,0,13.58368,77.69523,3.72215890,2.330,1445.5300000
"Kepler-31 b",1,3,0,11.95710,78.62698,20.86130000,5.500,1664.6400000
"Kepler-31 b",1,3,0,11.95710,78.62698,20.86021267,5.280,1664.6400000
"Kepler-267 b",1,3,0,9.07311,81.73773,3.35373033,2.120,264.9930000
"Kepler-308 b",1,2,0,8.29409,74.37222,9.69501146,2.080,1335.9200000
"KOI-1599.01",1,2,0,6.67033,75.50723,20.40857074,,1131.6400000
"Kepler-986 b",1,1,0,11.21739,75.62729,,2.285,548.3640000
"Kepler-1005 b",1,1,0,15.91092,73.89280,6.49801470,,567.8060000
"Kepler-865 b",1,1,0,8.53980,77.80764,14.16400071,2.350,586.1370000
"Kepler-926 b",1,1,0,12.54618,72.47195,52.06886010,2.310,921.3610000
"Kepler-268 b",1,2,0,9.79009,70.84335,25.93406740,2.350,851.8700000
"Kepler-611 b",1,1,0,16.91068,75.89955,2.43701800,1.500,1395.5600000
"Kepler-894 b",1,1,0,15.72150,78.05534,9.80325234,,1162.9100000
"Kepler-899 b",1,1,0,7.28696,75.22066,19.17896177,,1246.4300000
"Kepler-32 b",1,5,0,9.96232,80.53919,5.90129534,2.130,323.8470000
"Kepler-781 b",1,1,0,16.58248,78.21693,13.21415000,2.880,1064.4700000
"Kepler-1026 b",1,1,0,16.51184,69.90191,36.51576390,2.550,351.2390000
"Kepler-1017 b",1,1,0,16.65844,69.99200,7.23401020,,552.0580000
"Kepler-1004 b",1,1,0,11.79610,83.25836,5.28788991,,1152.6800000
"Kepler-265 e",1,4,0,12.21177,73.25046,,2.184,1280.2500000
"Kepler-371 b",1,2,0,9.81839,71.51474,34.76305430,,813.1920000
"Kepler-1235 b",1,1,0,17.07616,74.11429,,0.807,540.6040000
"Kepler-385 c",1,3,0,13.76677,82.84035,15.16227350,3.370,1432.6100000
"Kepler-1374 b",1,1,0,13.34189,77.15811,10.65279700,1.700,1078.4600000
"Kepler-1151 b",1,1,0,13.93621,79.94816,65.64785985,,682.4360000
"Kepler-155 c",1,2,0,17.44949,81.98736,52.66156000,1.970,293.4990000
"Kepler-1311 b",1,2,0,13.87540,75.37610,11.17269940,1.240,866.3310000
"Kepler-1375 b",1,1,0,9.38662,77.18644,3.30040818,1.430,1430.8400000
"Kepler-123 c",1,2,0,8.63544,76.88818,26.69507400,1.480,1021.6600000
"Kepler-1381 b",1,1,0,17.14845,79.45768,25.38417500,2.440,1197.0400000
"Kepler-1161 b",1,1,0,8.65569,79.97169,10.71253475,,547.7260000
"Kepler-255 b",1,3,0,10.75408,79.40697,5.71462004,1.510,1052.5300000
"Kepler-755 c",2,2,0,7.90120,75.35254,2.85312536,,399.0340000
"Kepler-401 c",1,3,0,16.44236,82.17430,47.31821800,2.150,965.5600000
"Kepler-402 d",1,4,0,14.53038,74.54275,8.92114318,1.270,625.3390000
"Kepler-329 c",1,2,0,8.43218,79.85386,18.68485822,,439.7190000
"Kepler-335 b",1,2,0,10.49531,78.91530,6.56228956,,1278.9700000
"Kepler-1065 b",1,2,0,8.36975,72.43430,3.60931176,,1122.4800000
"Kepler-339 d",1,3,0,13.51572,80.80071,10.55838956,1.160,616.6370000
"Kepler-1274 b",1,1,0,18.17536,76.47638,6.98172324,,614.6480000
"Kepler-1097 b",1,1,0,18.84996,71.88436,187.74650000,3.600,719.8020000
"Kepler-1687 b",1,1,0,16.61049,82.01382,5.77957133,,417.0140000
"Kepler-1169 b",1,1,0,11.69927,79.49374,6.11010439,0.930,522.8230000
"Kepler-1260 b",1,1,0,9.43327,76.18255,19.11874250,,1734.4300000
"Kepler-60 d",1,3,0,13.68998,73.69945,11.90161710,2.550,1025.1000000
"Kepler-359 b",1,3,0,10.76968,75.05892,25.56294000,2.800,1443.2100000
"Kepler-363 c",1,3,0,17.28360,71.05260,7.54242700,1.690,762.5960000
"Kepler-1083 b",1,1,0,18.67704,74.87448,,3.221,902.6330000
"Kepler-292 b",1,5,0,9.25750,76.12806,2.58078800,1.540,1056.4800000
"Kepler-299 b",1,4,0,19.77727,78.26193,2.92721559,1.250,1052.2400000
"Kepler-1049 b",1,1,0,16.90892,78.48205,3.27344784,0.810,162.0060000
"Kepler-1326 b",1,1,0,7.43369,73.50229,42.35113000,3.700,698.3260000
"Kepler-1116 b",1,1,0,12.51187,76.36321,41.69778270,2.370,1008.5700000
"Kepler-1348 b",1,1,0,14.83753,81.69041,27.57182011,,1213.8200000
"Kepler-1001 b",1,2,0,17.88434,79.03209,14.30517579,,928.9780000
"Kepler-208 c",1,4,0,10.52882,75.56386,7.46662197,1.490,775.3280000
"Kepler-1204 b",1,1,0,13.46382,74.06900,85.73629505,,1175.2200000
"Kepler-1319 b",2,1,0,15.33197,80.97939,2.88676240,,103.9170000
"Kepler-139 c",1,2,0,18.74477,73.37771,157.07287800,3.380,391.0380000
"Kepler-1210 b",1,1,0,13.72935,80.43780,8.07123121,,1176.5300000
"Kepler-1340 b",1,1,0,8.97851,76.33824,0.66502692,1.550,981.7790000
"Kepler-367 b",1,2,0,11.92128,83.40326,,1.195,188.0270000
"Kepler-305 c",1,4,0,5.97338,75.59975,8.29084167,,868.4770000
"Kepler-1047 b",1,2,0,17.25221,81.73967,56.18868870,1.790,817.6470000
"Kepler-1063 b",2,1,0,10.84999,70.40593,14.07971466,1.150,343.2260000
"Kepler-1113 b",1,1,0,12.15552,71.11967,42.30066080,,1073.8800000
"Kepler-520 c",1,2,0,10.58195,74.49539,5.21105800,1.150,623.9010000
"Kepler-380 b",1,2,0,20.34266,78.25942,,1.285,813.7130000
"Kepler-1132 b",1,1,0,17.75645,78.86456,62.89174930,2.500,867.9310000
"Kepler-306 e",1,4,0,13.29617,72.02081,44.84111680,,775.6790000
"Kepler-136 c",2,2,0,8.88790,76.53433,16.39922000,1.840,420.8180000
"Kepler-1197 b",1,1,0,12.01924,74.87347,,1.118,486.9400000
"Kepler-1199 b",1,1,0,12.76351,79.80955,15.04477548,,563.4930000
"Kepler-233 c",1,2,0,13.06442,84.33493,60.41898964,,856.4170000
"Kepler-1224 b",1,1,0,13.38330,68.50921,13.32358855,,559.5980000
"Kepler-383 b",1,2,0,10.37328,70.89567,12.90467523,,
"Kepler-395 c",1,2,0,11.95556,77.80798,,1.411,421.3820000
"Kepler-1306 b",1,1,0,12.17061,79.76901,16.29582626,,1107.5000000
"Kepler-328 b",1,2,0,8.07033,73.99950,34.91897281,,2213.1900000
"Kepler-332 c",1,3,0,17.20394,77.95395,15.99551050,,344.1900000
"CoRoT-2 b",2,1,0,-7.29102,38.26267,1.74299609,16.533,213.2830000
"HAT-P-41 b",2,1,0,-10.62609,43.84092,2.69405000,22.978,348.1850000
"Kepler-359 d",1,3,0,10.76968,75.05892,77.08596400,30.340,1443.2100000
"Kepler-1532 b",1,1,0,7.92312,75.45686,1.09366356,1.350,798.2460000
"K2-4 b",1,1,0,54.37609,270.75455,10.00329000,2.370,231.8280000
"K2-4 b",1,1,0,54.37609,270.75455,10.00361000,2.570,231.8280000
"Kepler-365 c",1,2,0,12.48135,82.11766,17.78412900,1.640,1038.9900000
"Kepler-1129 c",1,2,0,11.49987,73.67590,76.53628250,,1183.8800000
"Kepler-1539 b",1,1,0,17.64757,74.23506,133.30324700,2.670,748.3260000
"Kepler-1577 b",1,1,0,13.37521,79.87524,6.30560247,1.130,510.0290000
"CoRoT-7 b",1,2,0,-2.17853,213.01042,0.85359159,1.585,159.9060000
"Kepler-1623 b",1,1,0,9.02309,72.95966,4.36128348,1.300,837.4810000
"Kepler-1590 b",1,1,0,14.50514,79.83412,7.61764438,,771.1520000
"Kepler-1628 b",1,1,0,19.09880,72.70578,76.37803300,7.240,
"Kepler-444 c",3,5,0,12.89062,73.36096,4.54586982,,36.4396000
"K2-71 b",1,1,0,-55.96960,57.39839,6.98627940,3.320,153.1920000
"K2-35 b",1,2,0,56.17437,258.92870,2.39984000,1.400,252.5960000
"Kepler-15 b",1,1,0,12.15252,82.30359,4.94278327,11.970,739.4120000
"Kepler-19 b",1,3,0,10.79684,70.10235,9.28700900,2.530,218.5620000
"Kepler-442 b",1,1,0,14.98425,69.75019,112.30683900,1.590,365.9650000
"Kepler-1185 b",1,1,0,13.67532,70.39750,104.35196240,1.390,459.2730000
"K2-10 b",1,1,0,57.71659,261.42793,19.30370000,4.370,272.3600000
"HD 3167 b",1,3,0,-58.24060,115.11108,0.95962400,1.700,47.2899000
"Kepler-1105 b",1,1,0,19.13655,71.61630,4.42153900,1.330,318.0040000
"Kepler-387 c",1,2,0,15.81604,76.56610,11.83769330,,801.0520000
"Kepler-1513 b",1,1,0,11.86338,71.20067,160.88465087,8.460,349.2470000
"K2-29 b",2,1,0,-19.55040,170.51373,3.25892630,11.209,178.4750000
"kap And b",1,1,0,-16.71457,109.76620,,,50.0177000
"K2-228 b",1,1,0,55.61276,293.11643,2.69836800,1.384,129.4600000
"Kepler-1520 b",1,1,0,16.18623,83.01587,,24.351,607.9170000
"Kepler-334 c",1,3,0,16.79191,77.79017,12.75800092,,426.5900000
"XO-3 b",1,1,0,5.62845,148.09714,3.19153247,,213.0530000
"Kepler-197 e",2,4,0,13.35928,83.30414,25.20971000,1.120,330.5750000
"Kepler-979 b",1,1,0,8.37228,81.27691,8.08801400,,576.5030000
"Kepler-960 b",1,1,0,20.30579,76.01081,3.12686312,,284.9160000
"Kepler-1651 b",2,1,0,19.45131,78.16880,9.87863917,1.840,66.4074000
"Kepler-1110 b",1,1,0,10.16384,71.29732,9.69304069,,726.8280000
"Kepler-78 b",2,1,0,11.49947,77.25546,0.35500000,1.228,124.3760000
"WISEP J121756.91+162640.2 A b",1,1,0,76.79740,265.23833,,10.468,
"Kepler-20 f",2,6,0,14.57345,73.37692,19.57709000,1.030,282.5630000
"WASP-8 b",2,2,0,-76.39546,354.25134,8.15872000,12.666,89.9606000
"Kepler-174 d",1,3,0,15.33905,74.71852,,2.572,384.7570000
"Kepler-1553 b",1,1,0,10.26621,71.69945,4.24263096,,692.5940000
"Kepler-378 c",1,2,0,11.65227,79.45806,28.90596870,0.710,152.0940000
"Kepler-117 b",1,2,0,16.11474,79.12533,,8.504,1455.5700000
"Kepler-785 b",1,1,0,10.08152,71.58933,1.97376078,,642.0510000
"Kepler-294 c",1,2,0,16.23218,76.83914,6.62642692,,1357.0100000
"Kepler-545 b",1,1,0,11.93508,72.75932,,2.836,818.0010000
"TrES-3 b",1,1,0,27.28979,63.34033,1.30618619,,231.3370000
"Kepler-1407 b",1,1,0,16.82030,71.42953,20.07127131,,1396.4100000
"Kepler-438 b",1,1,0,18.59302,71.25802,35.23269936,,
"K2-72 e",1,4,0,-49.94032,51.46106,24.16690000,0.820,66.4321000
"Kepler-543 b",1,1,0,13.49937,69.94859,13.89970433,,221.8020000
"Kepler-1114 b",1,1,0,8.75738,80.37328,14.97441000,2.810,418.4170000
"Kepler-1142 b",1,1,0,11.99354,76.58475,18.30267831,,1273.5100000
"Kepler-1669 b",1,1,0,6.90783,74.47230,9.51216000,2.780,543.4440000
"Kepler-618 b",1,1,0,17.69860,78.47948,3.59573600,2.310,1221.9600000
"Kepler-180 b",1,2,0,12.80745,82.68811,13.81752000,1.520,695.6500000
"Kepler-24 e",1,4,0,11.01831,70.54989,18.99850923,2.440,1156.8100000
"Kepler-60 b",1,3,0,13.68998,73.69945,,1.848,1025.1000000
"Kepler-174 b",1,3,0,15.33905,74.71852,13.98177862,2.090,384.7570000
"Kepler-1474 b",1,1,0,11.54709,78.85639,36.43378670,2.200,1180.9000000
"Kepler-1341 b",2,1,0,20.10976,73.17245,,2.787,476.9570000
"Kepler-913 b",1,1,0,7.85166,76.37255,10.29674097,,991.6180000
"Kepler-348 b",1,2,0,7.37141,75.01850,7.05675289,1.520,570.7830000
"Kepler-171 b",1,3,0,8.28120,75.89964,4.16695783,,863.8550000
"Kepler-414 c",1,2,0,10.70429,82.06217,7.17071038,,413.4600000
"Kepler-157 d",1,3,0,10.77283,71.27591,7.02573474,1.460,773.7130000
"Kepler-309 c",1,2,0,10.34936,80.77053,,2.818,544.5680000
"Kepler-174 d",1,3,0,15.33905,74.71852,247.35368200,,384.7570000
"Kepler-581 b",1,1,0,8.62923,74.42746,40.60689500,,703.7580000
"Kepler-166 b",1,3,0,13.81924,81.14899,7.65024351,2.300,603.5300000
"Kepler-132 c",2,4,0,17.26662,71.10178,6.41492365,,349.5490000
"Kepler-26 c",1,4,0,17.99282,76.67999,17.25121397,2.640,335.3070000
"Kepler-271 c",1,3,0,18.46832,73.92797,7.41091954,,404.5420000
"Kepler-1038 b",1,1,0,8.06131,78.79138,148.46033820,3.270,584.1360000
"Kepler-1235 b",1,1,0,17.07616,74.11429,4.16055000,,540.6040000
"Kepler-30 c",1,3,0,14.91329,69.40712,60.32494216,,914.2210000
"Kepler-655 b",1,1,0,10.44242,80.58117,46.40730000,2.640,752.5620000
"Kepler-186 b",1,5,0,8.17058,78.51990,3.88679500,,177.5940000
"Kepler-969 b",1,2,0,16.33314,78.90961,34.17321560,2.370,390.3540000
"Kepler-1079 b",1,1,0,8.53647,80.42779,13.24503482,,591.0980000
"Kepler-333 c",2,2,0,10.86393,73.54712,24.08826000,1.160,324.4130000
"Kepler-574 b",1,1,0,16.84784,83.45219,,2.124,682.8960000
"Kepler-416 c",1,2,0,10.60929,71.75799,,2.564,690.8190000
"Kepler-1413 b",1,1,0,12.05195,79.31782,,1.793,1167.4900000
"Kepler-445 d",1,3,0,9.39004,80.78005,8.15275000,1.250,127.2010000
"Kepler-1382 b",1,1,0,7.90013,72.98747,16.35830550,1.880,738.2610000
"Kepler-1435 b",1,1,0,13.34793,76.86991,,0.993,704.2110000
"Kepler-1196 b",1,1,0,12.14041,76.31541,66.18404616,,922.3330000
"CoRoT-2 b",2,1,0,-7.29102,38.26267,1.74299750,15.850,213.2830000
"L 98-59 b",1,3,0,-17.59330,281.81705,2.25314000,0.800,10.6194000
"K2-146 b",1,2,0,32.21884,206.52797,2.64484000,1.830,79.3002000
"Kepler-1499 b",1,1,0,16.85567,71.61600,44.20184020,,309.8690000
"Kepler-167 c",2,4,0,9.44486,71.35329,7.40610775,1.610,341.9080000
"OGLE-TR-10 b",1,1,0,-1.57666,359.85149,3.10140000,17.023,1344.9700000
"Kepler-405 c",1,2,0,10.31603,70.89842,29.72722000,,1065.0800000
"WASP-18 b",2,2,0,-69.32147,279.70959,0.94145299,13.059,123.4830000
"TOI-700 c",1,3,0,-26.88106,275.46822,16.05111000,2.650,31.1265000
"Kepler-299 e",1,4,0,19.77727,78.26193,,1.774,1052.2400000
"Kepler-925 b",1,1,0,12.16325,72.41955,33.86784071,,611.1150000
"K2-122 b",2,1,0,29.53205,203.78125,2.21900000,,72.0444000
"Kepler-1499 b",1,1,0,16.85567,71.61600,,1.187,309.8690000
"Kepler-1057 b",1,1,0,7.74149,75.97794,14.08826442,,1201.8200000
"Kepler-570 b",1,1,0,15.40995,80.29149,4.30167100,2.500,568.1480000
"Kepler-164 b",1,3,0,16.58456,78.45857,5.03503000,1.410,890.7580000
"Kepler-1702 b",1,1,0,17.25401,74.73093,18.50120000,1.602,857.1400000
"KOI-351 f",1,8,0,19.25567,79.26947,124.91633700,2.460,848.2540000
"K2-252 b",1,1,0,53.13179,285.45308,13.81513000,1.740,228.8390000
"WASP-153 b",1,1,0,19.63191,68.68938,3.33260900,17.374,610.1760000
"HD 189733 b",2,1,0,-3.92282,60.96214,2.21857520,12.756,19.7638000
"Kepler-1224 b",1,1,0,13.38330,68.50921,,1.291,559.5980000
"KELT-2 A b",2,1,0,5.70825,180.95024,4.11379000,15.132,134.0580000
"WASP-4 b",1,1,0,-68.29575,344.49240,1.33823162,14.908,267.2060000
"Kepler-402 c",1,4,0,14.53038,74.54275,6.12481814,1.630,625.3390000
"Kepler-124 c",1,3,0,17.75101,79.58850,13.82141254,,420.0460000
"Kepler-1033 b",1,1,0,18.01842,74.46962,7.56052455,,1455.5000000
"Kepler-131 b",1,2,0,13.43665,72.32360,,2.101,228.6780000
"Kepler-1231 b",1,1,0,14.08078,73.90304,10.41728722,1.640,987.2370000
"Kepler-183 b",1,2,0,9.28857,72.54342,5.68794500,2.060,1050.6400000
"Kepler-1583 b",1,1,0,17.23201,77.49514,9.32802207,,403.9330000
"Kepler-295 c",1,3,0,17.29955,75.61222,21.52651000,1.420,1699.1900000
"Kepler-917 b",1,1,0,9.92543,82.16423,2.97041437,1.910,3460.5100000
"Kepler-1313 b",1,1,0,11.38496,74.78534,3.83308764,,174.2340000
"Kepler-1607 b",1,1,0,9.17825,76.43909,13.64736760,0.920,1286.1000000
"HAT-P-6 b",1,1,0,-18.43512,108.96346,3.85298000,16.589,275.3580000
"Kepler-252 c",1,2,0,10.38166,77.95933,10.84845180,,379.4240000
"Kepler-176 e",1,4,0,10.63645,77.02616,51.16565568,,527.3210000
"Kepler-1036 b",1,1,0,13.10893,82.72810,122.87670000,2.800,489.4350000
"Kepler-567 b",1,1,0,10.90069,82.01920,16.54295261,,558.8100000
"Kepler-846 b",1,1,0,17.55834,79.64610,19.80792185,2.480,1127.1200000
"Kepler-266 c",1,2,0,10.89836,77.24742,107.72155986,,1370.7900000
"Kepler-1678 b",1,1,0,9.51620,71.37765,147.97302700,3.430,847.3390000
"Kepler-338 c",1,4,0,17.24444,70.48314,24.31142451,,552.7980000
"Kepler-690 b",1,1,0,8.84735,73.30113,,5.803,1665.3100000
"Kepler-265 d",1,4,0,12.21177,73.25046,43.13042000,2.570,1280.2500000
"Kepler-295 b",1,3,0,17.29955,75.61222,12.64504510,1.450,1699.1900000
"Kepler-31 d",1,3,0,11.95710,78.62698,87.64760680,,1664.6400000
"K2-72 b",1,4,0,-49.94032,51.46106,5.57739000,0.750,66.4321000
"Kepler-603 c",1,3,0,10.16352,75.48527,127.90541200,,1539.6300000
"Kepler-916 b",1,1,0,13.91322,77.79338,32.29642750,,830.7120000
"Kepler-1404 b",1,1,0,12.88805,83.48020,15.93144120,,962.1830000
"Kepler-220 d",1,4,0,13.97444,78.81162,28.12236175,,171.1090000
"K2-219 d",1,3,0,-54.00420,122.90808,11.13727800,2.576,325.4000000
"Kepler-857 b",1,1,0,10.44943,76.60594,85.35172000,6.100,983.5020000
"Kepler-411 c",2,4,0,17.40063,80.24936,7.83443068,,153.6760000
"Kepler-1014 b",1,1,0,16.98722,74.32695,16.57115200,2.170,624.8000000
"Kepler-1560 b",1,1,0,11.56277,75.81527,3.03196812,0.900,502.4970000
"Kepler-646 b",1,1,0,13.57470,76.15527,15.87360981,,451.7940000
"Kepler-1666 c",1,2,0,9.74522,80.30239,40.71554030,2.970,1379.3700000
"Kepler-267 d",1,3,0,9.07311,81.73773,28.46300000,2.220,264.9930000
"K2-154 c",1,2,0,59.97066,295.21370,7.95478000,2.100,129.3560000
"Kepler-102 d",1,5,0,20.43475,76.48359,10.31174786,,107.7960000
"CoRoT-9 b",2,1,0,4.66217,37.52335,95.27265600,11.949,412.9800000
"Kepler-184 d",1,3,0,12.04501,75.41102,29.02235217,2.550,610.3260000
"Kepler-893 b",1,1,0,17.02092,74.09094,6.33855354,,1285.5900000
"Kepler-186 c",1,5,0,8.17058,78.51990,7.26731094,1.140,177.5940000
"Kepler-1380 b",1,1,0,14.33173,73.60145,10.31054141,,2462.9400000
"K2-34 b",1,1,0,31.13427,202.13873,2.99529334,,348.6460000
"K2-285 b",1,4,0,-53.68469,80.67491,3.47174500,2.590,154.9610000
"WASP-181 b",1,1,0,-56.88631,149.04363,4.51950640,13.271,437.4950000
"TOI-216.02",1,2,0,-36.91434,273.40948,17.06972300,3.379,177.9450000
"Kepler-17 b",1,1,0,10.24166,81.82493,1.48571099,14.480,720.7530000
"Kepler-288 b",1,3,0,12.60684,71.19269,6.09732600,1.670,1194.1500000
"Kepler-930 b",1,1,0,7.52807,76.90346,71.45097453,,848.3960000
"Kepler-1019 b",1,1,0,18.99813,77.00583,1.41122727,,194.1820000
"Kepler-839 b",1,1,0,13.54734,77.13885,37.81445140,2.290,944.5610000
"Kepler-397 b",1,2,0,9.15365,76.13477,22.25088000,2.510,
"Kepler-958 b",1,1,0,16.32186,76.80898,9.76785911,2.540,449.7730000
"Kepler-1011 b",1,1,0,10.34778,80.61187,5.75321539,,736.7790000
"Kepler-286 e",1,4,0,15.06379,79.88642,29.22149590,,1226.8500000
"Kepler-1052 b",1,1,0,11.48700,79.73343,34.85369030,2.400,943.4440000
"Kepler-570 b",1,1,0,15.40995,80.29149,4.30166200,2.450,568.1480000
"Kepler-670 b",1,1,0,11.72179,82.63553,2.81650490,,939.7440000
"Kepler-952 b",1,1,0,16.02646,72.35059,130.35469190,7.910,1304.2500000
"Kepler-796 b",1,1,0,13.55144,70.24259,6.40095400,1.950,817.5840000
"Kepler-130 d",2,3,0,13.20337,71.64555,87.51870000,1.090,316.6630000
"Kepler-1266 b",1,1,0,15.96593,73.20234,28.47474800,2.580,849.3120000
"Kepler-331 b",1,3,0,10.45298,71.92848,8.45750018,,580.1190000
"Kepler-302 b",1,2,0,10.75802,76.70486,30.18360507,,1402.5800000
"Kepler-169 c",1,5,0,15.17842,71.50909,6.19547175,,406.5290000
"Kepler-391 c",1,2,0,16.20638,82.49921,20.48544030,2.380,869.2360000
"Kepler-444 b",3,5,0,12.89062,73.36096,,0.577,36.4396000
"Kepler-994 b",1,1,0,15.69417,78.59578,1.15116611,,188.1580000
"Kepler-1196 b",1,1,0,12.14041,76.31541,66.18436460,,922.3330000
"Kepler-383 b",1,2,0,10.37328,70.89567,12.90483000,1.320,
"Kepler-490 b",1,1,0,11.84256,79.95208,3.26869504,,1523.0000000
"Kepler-1620 b",1,1,0,10.47638,80.66117,101.95204800,1.310,895.0690000
"WASP-4 b",1,1,0,-68.29575,344.49240,1.33823147,14.807,267.2060000
"Kepler-273 b",1,2,0,14.43623,79.50293,2.93653227,,713.9640000
"Kepler-366 c",1,2,0,11.74957,82.45718,12.51625000,1.700,1856.2800000
"Kepler-942 b",1,1,0,10.59114,77.39112,44.96393000,1.840,216.3540000
"Kepler-76 b",1,1,0,8.97802,73.05590,1.54492889,13.430,822.9600000
"Kepler-75 b",1,1,0,9.71930,69.19995,,11.985,835.3560000
"Kepler-679 b",1,1,0,12.91313,83.54705,12.39356589,,922.2440000
"Kepler-82 e",1,5,0,11.39306,75.61681,,2.229,904.3260000
"Kepler-186 b",1,5,0,8.17058,78.51990,,1.179,177.5940000
"K2-148 d",2,3,0,-63.01790,126.58855,9.75790000,1.640,124.4580000
"Kepler-437 b",1,1,0,9.02219,78.11288,66.65045210,1.560,
"Kepler-1137 b",1,1,0,17.37407,79.29328,23.92104080,,921.7780000
"Kepler-1016 c",1,2,0,11.65065,78.93727,105.65513690,3.680,1402.8200000
"Kepler-81 d",1,3,0,10.83017,75.74590,20.83784600,1.210,348.2910000
"Kepler-275 c",1,3,0,9.64684,71.44115,16.08832318,3.420,2034.2500000
"Kepler-637 b",1,1,0,11.00115,74.05044,23.20582052,,786.0910000
"Kepler-148 b",1,3,0,15.03000,78.27565,1.72937180,1.650,791.1630000
"Kepler-335 b",1,2,0,10.49531,78.91530,6.56225728,3.110,1278.9700000
"Kepler-85 b",1,4,0,13.63209,77.15239,8.30559976,,765.0250000
"GJ 143 b",1,2,0,-45.82079,279.23027,35.61253000,2.610,16.3200000
"Kepler-700 b",1,1,0,14.63554,72.47787,80.87159000,5.400,1491.7600000
"Kepler-708 b",1,1,0,10.43247,75.25343,3.16789342,2.620,1394.2200000
"WASP-43 b",1,1,0,37.86975,252.78676,0.81347436,,86.7467000
"Kepler-328 c",1,2,0,8.07033,73.99950,,6.655,2213.1900000
"Kepler-1579 b",1,1,0,11.36968,76.25532,0.84990789,0.590,
"Kepler-1365 c",1,2,0,11.42713,74.55066,4.77466043,0.810,840.1280000
"Kepler-1379 b",1,1,0,10.16065,74.47828,0.88184263,1.240,971.3250000
"Kepler-100 c",1,3,0,11.94515,74.22764,12.81590000,2.200,304.6450000
"Kepler-209 c",1,2,0,12.37222,74.75577,41.74949827,3.400,576.9460000
"Kepler-251 c",1,4,0,9.55133,77.90710,16.51413217,,924.6250000
"Kepler-11 b",1,6,0,8.13328,76.16130,10.30402569,,646.3460000
"Kepler-206 c",1,3,0,11.71043,74.16686,13.13742000,1.980,594.4470000
"Kepler-311 b",1,2,0,20.02263,76.49308,9.17608000,1.850,778.6540000
"Kepler-1346 b",1,1,0,13.03191,77.31702,3.40163301,,843.7010000
"Kepler-1655 b",1,1,0,14.01685,70.10576,11.87290396,,213.2600000
"Kepler-368 c",1,2,0,13.09727,77.52235,72.38130100,2.650,770.9780000
"Kepler-519 b",2,1,0,6.44509,76.53669,24.30784323,2.140,246.6100000
"Kepler-810 b",1,1,0,11.41579,81.47969,4.59726613,,1458.5900000
"K2-89 b",1,1,0,-25.99734,169.55248,1.09602600,0.615,86.0386000
"Kepler-214 c",1,2,0,17.53880,75.05181,28.77980000,2.130,1208.4400000
"Kepler-1577 b",1,1,0,13.37521,79.87524,,0.982,510.0290000
"GJ 436 b",1,1,0,74.57238,210.55638,2.64389040,4.040,9.7532100
"Kepler-1328 b",1,1,0,17.39709,74.50415,4.52158137,,813.5430000
"Kepler-266 c",1,2,0,10.89836,77.24742,107.72140920,,1370.7900000
"Kepler-1667 b",1,1,0,19.41312,77.84988,83.57858781,,626.8190000
"Kepler-129 c",1,2,0,18.21023,78.03530,82.19080000,2.522,408.8450000
"Kepler-126 d",1,3,0,14.23267,75.64407,100.28309792,,237.4010000
"Kepler-79 b",1,4,0,7.23801,79.57854,13.48458665,3.420,1020.7200000
"K2-138 d",1,6,0,-62.23886,64.21591,5.40484000,2.460,202.5850000
"Kepler-853 b",1,1,0,19.49697,78.96035,,1.604,568.6760000
"Kepler-263 b",1,2,0,9.22104,70.58352,16.56806842,,754.7470000
