pl_name,discoverymethod,disc_year,disc_facility,sy_snum,sy_pnum,glat,glon,pl_orbper,pl_rade,sy_dist,pl_eqt,pl_orbeccen
"Kepler-1232 b","Transit",2016,"Kepler",1,1,11.93253,82.37845,26.78391830,1.930,632.8650000,5.23000000000e+02,0.000000
"XO-1 b","Transit",2006,"XO",1,1,48.02124,45.85302,3.94153000,12.778,163.5530000,1.21000000000e+03,0.000000
"Kepler-167 b","Transit",2014,"Kepler",2,4,9.44486,71.35329,4.39316320,1.615,341.9080000,9.14000000000e+02,0.000000
"Kepler-290 b","Transit",2014,"Kepler",1,2,15.58121,73.31632,14.58934700,2.250,694.6270000,5.94000000000e+02,0.000000
"Kepler-310 c","Transit",2014,"Kepler",1,3,15.67408,78.12992,56.47542000,3.380,602.2680000,4.17000000000e+02,0.000000
"Kepler-37 b","Transit",2013,"Kepler",1,4,17.84364,74.43727,13.36731000,0.296,63.9207000,6.56000000000e+02,0.000000
"Kepler-350 c","Transit",2013,"Kepler",1,3,15.11288,70.17289,17.84900000,3.100,956.8590000,8.88000000000e+02,0.000000
"Kepler-443 b","Transit",2015,"Kepler",1,1,16.96458,80.93539,177.66930000,2.330,802.2710000,2.33000000000e+02,0.110000
"Kepler-33 c","Transit",2011,"Kepler",1,5,15.13411,77.26281,13.17562000,3.200,1209.1600000,1.00900000000e+03,0.000000
"Kepler-398 b","Transit",2014,"Kepler",1,3,11.16571,72.74600,4.08142300,0.930,177.3550000,7.55000000000e+02,0.000000
"Kepler-432 c","Radial Velocity",2015,"Fred Lawrence Whipple Observatory",2,2,13.48812,80.63315,406.20000000,13.300,848.0230000,,0.498000
"Kepler-439 b","Transit",2015,"Kepler",1,1,19.87226,73.11777,178.13960000,2.240,757.0480000,2.91000000000e+02,0.030000
"Kepler-370 b","Transit",2014,"Kepler",1,2,10.94288,73.50995,4.57953000,1.590,1167.9400000,1.04000000000e+03,0.000000
"Kepler-1464 c","Transit",2016,"Kepler",1,2,13.44295,69.85238,5.32786292,1.000,1151.7300000,1.02300000000e+03,0.000000
"Kepler-1152 b","Transit",2016,"Kepler",1,1,13.48156,75.88310,1.64680191,0.870,215.2330000,8.06000000000e+02,0.000000
"Kepler-1376 b","Transit",2016,"Kepler",1,1,15.15491,73.34563,5.30880656,1.050,868.0560000,1.04200000000e+03,0.000000
"Kepler-1033 b","Transit",2016,"Kepler",1,1,18.01842,74.46962,7.56052806,2.510,1455.5000000,9.14000000000e+02,0.000000
"Kepler-1093 b","Transit",2016,"Kepler",1,2,16.08105,71.68221,25.08246260,1.950,1072.8800000,7.76000000000e+02,0.000000
"Kepler-1304 b","Transit",2016,"Kepler",1,1,15.11355,69.88100,16.12888530,2.290,2176.0800000,7.15000000000e+02,0.000000
"BD-08 2823 c","Radial Velocity",2009,"La Silla Observatory",1,2,34.75486,248.49513,237.60000000,12.500,41.3342000,,0.190000
"Kepler-1598 b","Transit",2016,"Kepler",1,1,15.82723,77.83275,4.34195123,0.950,619.8620000,1.23600000000e+03,0.000000
"HD 158259 e","Radial Velocity",2020,"Haute-Provence Observatory",1,5,34.09023,80.13841,7.95100000,2.340,27.0498000,,
"HD 180314 b","Radial Velocity",2010,"Subaru Telescope",1,1,9.41869,64.01060,396.03000000,12.100,122.3620000,,0.260000
"Kepler-736 b","Transit",2016,"Kepler",1,1,17.56485,76.41857,3.60147201,2.930,1005.4300000,9.96000000000e+02,0.000000
"Kepler-708 b","Transit",2016,"Kepler",1,1,10.43247,75.25343,3.16789194,2.930,1394.2200000,1.22100000000e+03,0.000000
"Kepler-697 b","Transit",2016,"Kepler",1,1,16.82858,71.28544,3.70987065,4.130,1277.3300000,1.15100000000e+03,0.000000
"Kepler-727 b","Transit",2016,"Kepler",1,1,11.06917,78.15281,5.15448442,2.530,831.8420000,9.64000000000e+02,0.000000
"Kepler-587 b","Transit",2016,"Kepler",1,1,15.94105,78.47760,10.94027841,2.230,787.8940000,7.64000000000e+02,0.000000
"Kepler-622 b","Transit",2016,"Kepler",1,1,16.24557,71.06491,14.28226676,2.130,284.7610000,4.46000000000e+02,0.000000
"Kepler-325 d","Transit",2014,"Kepler",1,3,16.18136,81.11486,38.71518500,2.790,823.2420000,4.98000000000e+02,0.000000
"TOI-561 c","Transit",2020,"Transiting Exoplanet Survey Satellite (TESS)",1,5,42.72934,230.84909,10.77900000,2.878,85.7990000,8.60000000000e+02,0.060000
"TOI-677 b","Transit",2020,"Transiting Exoplanet Survey Satellite (TESS)",1,1,1.25835,274.33495,11.23660000,13.115,141.8120000,1.25200000000e+03,0.435000
"WASP-183 b","Transit",2019,"SuperWASP",1,1,50.52829,253.08943,4.11177710,16.477,325.3770000,1.11100000000e+03,
"WASP-23 b","Transit",2010,"SuperWASP",1,1,-19.22886,251.92684,2.94442560,10.783,207.4900000,,0.062000
"Kepler-177 c","Transit",2013,"Kepler",1,2,16.72431,75.49689,49.40926000,8.730,1435.4400000,4.97000000000e+02,0.000000
"Kepler-203 c","Transit",2014,"Kepler",1,3,7.89379,75.69361,5.37064700,2.470,703.3020000,1.09600000000e+03,0.000000
"Kepler-281 b","Transit",2014,"Kepler",1,2,11.41339,77.66929,14.64600800,2.820,1745.4500000,6.94000000000e+02,0.000000
"Kepler-169 b","Transit",2014,"Kepler",1,5,15.17842,71.50909,3.25061900,1.130,406.5290000,9.62000000000e+02,0.000000
"Kepler-174 b","Transit",2014,"Kepler",1,3,15.33905,74.71852,13.98179000,1.960,384.7570000,5.53000000000e+02,0.000000
"Kepler-251 d","Transit",2014,"Kepler",1,4,9.55133,77.90710,30.13300100,2.770,924.6250000,5.36000000000e+02,0.000000
"HATS-16 b","Transit",2016,"HATSouth",1,1,-77.12348,16.62766,2.68650200,14.572,757.0440000,1.59200000000e+03,0.000000
"EPIC 212587672 b","Transit",2019,"K2",1,1,50.09504,322.41694,15.28410000,1.120,320.0700000,,
"GJ 422 b","Radial Velocity",2014,"Multiple Observatories",1,1,2.98047,290.36745,20.12900000,3.330,12.6631000,,0.110000
"HAT-P-31 b","Transit",2011,"HATNet",1,1,21.06338,52.72026,5.00542000,12.218,344.0500000,1.45000000000e+03,0.250000
"HD 108236 c","Transit",2020,"Transiting Exoplanet Survey Satellite (TESS)",1,5,11.31345,298.93443,6.20344900,2.071,64.5978000,9.32000000000e+02,0.034000
"Kepler-781 b","Transit",2016,"Kepler",1,1,16.58248,78.21693,13.21407320,2.890,1064.4700000,6.29000000000e+02,0.000000
"Kepler-643 b","Transit",2016,"Kepler",1,1,13.04119,74.72295,16.33889626,10.160,1063.5800000,9.63000000000e+02,0.370000
"Kepler-636 b","Transit",2016,"Kepler",2,1,10.06814,74.16649,16.08066115,4.450,310.3010000,6.14000000000e+02,0.000000
"Kepler-903 c","Transit",2016,"Kepler",1,2,13.15584,72.14102,62.92285570,2.530,1369.2400000,4.62000000000e+02,0.000000
"WASP-103 b","Transit",2014,"SuperWASP",1,1,33.02150,23.40997,0.92554200,17.127,375.6470000,2.50800000000e+03,0.150000
"WASP-94 A b","Transit",2014,"SuperWASP",2,2,-39.37856,9.65450,3.95019000,17.710,211.2110000,1.60400000000e+03,0.000000
"WASP-172 b","Transit",2018,"SuperWASP-South",1,1,15.39790,307.55664,5.47743300,17.598,538.1100000,1.74000000000e+03,0.000000
"WASP-26 b","Transit",2010,"SuperWASP",2,1,-75.87150,88.35289,2.75660000,13.563,252.7590000,1.65000000000e+03,0.000000
"LP 791-18 b","Transit",2019,"Transiting Exoplanet Survey Satellite (TESS)",1,2,39.10605,268.56582,0.94800500,1.120,26.4927000,6.50000000000e+02,0.000000
"TOI-122 b","Transit",2020,"Transiting Exoplanet Survey Satellite (TESS)",1,1,-47.96855,332.55681,5.07803000,2.720,62.1180000,4.71000000000e+02,0.000000
"Kepler-256 c","Transit",2014,"Kepler",1,4,12.96405,78.39607,3.38802000,2.150,1026.4300000,1.31500000000e+03,0.000000
"Kepler-1599 b","Transit",2016,"Kepler",1,1,15.11555,71.79761,122.36355300,1.620,1328.2000000,4.07000000000e+02,0.000000
"Kepler-199 b","Transit",2014,"Kepler",1,2,8.34737,74.10843,23.63760400,3.110,521.0540000,5.95000000000e+02,0.000000
"Kepler-170 c","Transit",2014,"Kepler",1,2,16.47671,71.75047,16.66586300,2.860,738.6570000,7.02000000000e+02,0.000000
"Kepler-1565 b","Transit",2016,"Kepler",1,1,7.04077,75.50980,1.53818844,1.190,629.9300000,1.23400000000e+03,0.000000
"Kepler-553 b","Transit",2016,"Kepler",1,2,10.40509,82.33516,4.03046804,4.630,728.5250000,9.70000000000e+02,0.000000
"Kepler-1147 b","Transit",2016,"Kepler",1,1,11.01535,74.30084,10.62784997,2.610,1657.3600000,8.72000000000e+02,0.000000
"HD 219077 b","Radial Velocity",2012,"La Silla Observatory",1,1,-50.99819,320.40161,5501.00000000,12.500,29.1864000,,0.770000
"HD 82943 c","Radial Velocity",2003,"La Silla Observatory",1,2,28.25070,245.84326,220.07800000,13.400,27.5902000,,0.366300
"HU Aqr AB b","Eclipse Timing Variations",2011,"Yunnan Astronomical Observatory",2,2,-32.63809,44.76195,2390.00000000,12.800,192.1980787,,0.000000
"Kepler-1026 b","Transit",2016,"Kepler",1,1,16.51184,69.90191,36.51560530,2.210,351.2390000,4.25000000000e+02,0.000000
"Kepler-837 b","Transit",2016,"Kepler",1,1,17.57513,76.15481,16.56059504,2.560,901.9070000,7.01000000000e+02,0.000000
"HD 75784 b","Radial Velocity",2014,"W. M. Keck Observatory",1,2,32.73091,214.28167,341.20000000,13.800,85.4321000,,0.097000
"CoRoT-8 b","Transit",2010,"CoRoT",1,1,-7.10426,38.21286,6.21229000,6.390,322.0370000,8.70000000000e+02,0.000000
"Kepler-69 c","Transit",2013,"Kepler",1,2,11.99414,77.48226,242.46130000,1.710,730.6250000,2.99000000000e+02,0.140000
"L 98-59 c","Transit",2019,"Transiting Exoplanet Survey Satellite (TESS)",1,3,-17.59330,281.81705,3.69040000,1.350,10.6194000,5.17000000000e+02,0.070000
"Kepler-1424 b","Transit",2016,"Kepler",1,1,11.44223,72.47789,29.60917440,1.160,661.4210000,6.29000000000e+02,0.000000
"Kepler-19 c","Transit Timing Variations",2011,"Kepler",1,3,10.79684,70.10235,28.73100000,3.680,218.5620000,,0.210000
"Kepler-604 b","Transit",2016,"Kepler",1,1,11.60764,75.12025,25.85501786,2.590,1026.4900000,6.37000000000e+02,0.000000
"Kepler-1455 b","Transit",2016,"Kepler",1,1,13.98593,82.92078,49.27676400,2.160,357.6210000,2.98000000000e+02,0.000000
"Kepler-61 b","Transit",2013,"Kepler",1,1,9.58157,76.00967,59.87756000,2.150,335.0790000,2.73000000000e+02,0.250000
"K2-64 b","Transit",2016,"K2",1,1,-48.95754,47.37604,6.53044000,2.070,499.8910000,,
"K2-73 b","Transit",2016,"K2",1,1,-49.98864,52.52090,7.49543000,2.450,269.1830000,,
"Kepler-1624 b","Transit",2016,"Kepler",1,1,9.05558,70.45170,3.29030452,5.700,258.9790000,5.40000000000e+02,0.000000
"Kepler-222 c","Transit",2014,"Kepler",1,3,16.24184,77.82550,10.08881000,4.640,758.8540000,7.34000000000e+02,0.000000
"Kepler-1663 b","Transit",2020,"Kepler",1,1,15.44414,80.31086,17.60460000,3.304,337.9260000,3.62000000000e+02,0.000000
"Kepler-1292 b","Transit",2016,"Kepler",1,1,17.07258,74.11024,3.27646405,1.820,1493.4300000,1.19500000000e+03,0.000000
"Kepler-1021 b","Transit",2016,"Kepler",1,1,9.68610,76.04997,13.47469571,2.330,810.0820000,6.34000000000e+02,0.000000
"HD 102329 c","Radial Velocity",2018,"W. M. Keck Observatory",1,2,61.74645,266.98341,1123.00000000,13.500,217.1070000,,0.209000
"Kepler-165 b","Transit",2014,"Kepler",1,2,21.12868,76.92011,8.18084800,2.320,560.8850000,7.16000000000e+02,0.000000
"HATS-4 b","Transit",2014,"HATSouth",1,1,-17.44828,229.82471,2.51672900,11.433,416.4590000,1.31500000000e+03,0.013000
"Kepler-156 c","Transit",2014,"Kepler",1,2,10.84034,69.96483,15.90680100,2.550,443.4830000,5.88000000000e+02,0.000000
"Kepler-1581 b","Transit",2016,"Kepler",1,1,13.69395,70.69427,6.28385491,0.800,493.1750000,1.10800000000e+03,0.000000
"Kepler-234 b","Transit",2014,"Kepler",1,2,10.21430,71.12598,2.71150600,3.700,1733.1000000,1.42000000000e+03,0.000000
"Kepler-220 d","Transit",2014,"Kepler",1,4,13.97444,78.81162,28.12239700,0.980,171.1090000,4.01000000000e+02,0.000000
"Kepler-239 c","Transit",2014,"Kepler",1,2,9.45945,73.99484,56.22809800,2.510,648.1090000,3.66000000000e+02,0.000000
"Kepler-236 c","Transit",2014,"Kepler",1,2,16.28889,69.88341,23.96812700,2.000,288.7630000,3.29000000000e+02,0.000000
"Kepler-226 c","Transit",2014,"Kepler",1,3,13.85946,79.98836,5.34955500,2.270,980.1380000,9.19000000000e+02,0.000000
"Kepler-1533 b","Transit",2016,"Kepler",1,1,10.21207,78.24464,308.54710000,3.460,966.8010000,3.30000000000e+02,0.000000
"Kepler-1627 b","Transit",2016,"Kepler",1,1,16.77960,71.56460,7.20283653,3.690,317.4370000,7.94000000000e+02,0.000000
"Kepler-395 b","Transit",2014,"Kepler",1,2,11.95556,77.80798,7.05434600,1.030,421.3820000,5.76000000000e+02,0.000000
"HD 99706 b","Radial Velocity",2011,"W. M. Keck Observatory",1,2,66.29729,162.26717,841.00000000,13.700,146.6000000,,0.250000
"EPIC 201238110 b","Transit",2019,"K2",1,1,56.94662,278.31843,28.16560000,1.870,159.2590000,,
