pl_name,discoverymethod,sy_snum,sy_pnum,sy_mnum,glat,glon,pl_orbper,pl_rade,disc_year
"HATS-66 b","Transit",1,1,0,-15.84807,243.30951,3.14143910,15.816,2018
"K2-165 c","Transit",1,3,0,62.74727,285.33397,4.38274500,1.554,2018
"HATS-43 b","Transit",1,1,0,-31.63293,234.24754,4.38884970,13.227,2018
"EPIC 211945201 b","Transit",1,1,0,38.12775,208.78206,19.49221000,5.760,2018
"K2-162 b","Transit",1,1,0,61.00680,288.75080,9.45889000,1.440,2018
"MOA-2010-BLG-117L b","Microlensing",1,1,0,-2.46794,5.58745,,14.200,2018
"WASP-164 b","Transit",1,1,0,-51.65503,324.83630,1.77712550,12.644,2018
"HD 217850 b","Radial Velocity",1,1,0,-1.07692,109.25950,3501.30000000,12.100,2018
"HD 95089 c","Radial Velocity",1,2,0,52.94320,251.41253,1785.00000000,13.100,2018
"HATS-64 b","Transit",1,1,0,16.52291,260.19288,4.90889700,18.820,2018
"K2-255 b","Transit",1,1,0,59.36883,297.15142,1.96417000,2.900,2018
"K2-228 b","Transit",1,1,0,55.61276,293.11643,2.69828000,1.210,2018
"Kepler-730 c","Transit",1,2,0,17.24014,75.87400,2.85188338,1.569,2018
"K2-192 b","Transit",1,1,0,49.08730,323.71825,4.16281700,1.520,2018
"K2-190 b","Transit",1,2,0,47.92235,321.26759,10.09885800,1.357,2018
"HD 89345 b","Transit",1,1,0,50.24653,230.80783,11.81430000,7.398,2018
"K2-148 c","Transit",2,3,0,-63.01790,126.58855,6.92260000,1.730,2018
"K2-174 b","Transit",1,1,0,-26.34917,175.58217,19.56230700,2.600,2018
"K2-253 b","Transit",1,1,0,55.85724,290.87617,4.00167000,12.670,2018
"Gl 686 b","Radial Velocity",1,1,0,24.29465,42.24615,15.53000000,2.460,2018
"K2-256 b","Transit",1,1,0,60.11398,289.53796,5.52011000,2.630,2018
"K2-147 b","Transit",1,1,0,-21.49700,10.94419,0.96191700,1.380,2018
"KMT-2016-BLG-1820L b","Microlensing",1,1,0,-2.06591,0.55685,,12.900,2018
"HD 1397 b","Transit",1,1,0,-50.42274,308.21517,11.53533000,11.500,2018
"HATS-39 b","Transit",1,1,0,-5.70925,243.75063,4.57763480,17.598,2018
"HATS-42 b","Transit",1,1,0,-10.30432,245.35300,2.29210200,15.693,2018
"HD 13167 b","Radial Velocity",1,1,0,-72.57899,209.21548,2613.00000000,13.100,2018
"HD 215152 b","Radial Velocity",1,4,0,-53.19847,61.33593,5.75999000,1.190,2018
"HATS-62 b","Transit",1,1,0,-36.02854,21.44250,3.27688370,11.825,2018
"HATS-65 b","Transit",2,1,0,-20.13798,12.40758,3.10516100,16.825,2018
"K2-183 b","Transit",1,3,0,25.84832,209.82242,0.46926900,2.599,2018
"K2-184 b","Transit",1,1,0,29.69965,211.16645,16.99573100,1.550,2018
"K2-275 c","Transit",1,2,0,34.58078,205.82396,8.43875600,2.340,2018
"K2-277 b","Transit",1,1,0,46.02638,315.66347,6.32676300,2.070,2018
"K2-241 b","Transit",1,1,0,54.24973,282.91232,26.81990000,2.550,2018
"K2-223 c","Transit",1,2,0,51.87879,290.83817,4.56327000,1.570,2018
"K2-285 b","Transit",1,4,0,-53.68469,80.67491,3.47174500,2.590,2018
"K2-285 c","Transit",1,4,0,-53.68469,80.67491,7.13804800,3.530,2018
"K2-285 d","Transit",1,4,0,-53.68469,80.67491,10.45582000,2.480,2018
"K2-141 b","Transit",1,2,0,-56.59530,80.19878,0.28032440,1.510,2018
"K2-224 c","Transit",1,2,0,52.68541,297.80252,10.09489000,2.410,2018
"K2-230 b","Transit",1,1,0,56.26458,300.25458,2.86041000,1.960,2018
"K2-233 d","Transit",1,3,0,30.24863,344.46401,24.36450000,2.358,2018
"K2-288 B b","Transit",2,1,0,-28.64052,169.99958,31.39346300,1.900,2018
"K2-155 c","Transit",1,3,0,-19.71256,174.74941,13.85000000,2.600,2018
"K2-156 b","Transit",1,1,0,55.16088,285.05869,0.81314000,1.150,2018
"K2-158 b","Transit",1,2,0,54.85278,280.19801,10.06049000,2.640,2018
"K2-239 d","Transit",1,3,0,51.77727,243.59017,10.11500000,1.100,2018
"K2-172 c","Transit",1,2,0,-51.98480,47.92889,29.62682000,3.206,2018
"K2-176 b","Transit",1,1,0,-27.02191,172.45688,5.32943900,1.491,2018
"K2-266 b","Transit",2,4,0,47.48286,245.04538,0.65852400,3.300,2018
"K2-187 c","Transit",1,4,0,35.76402,202.77723,2.87204200,1.800,2018
"K2-189 b","Transit",1,2,0,46.56042,318.13687,2.58830900,1.520,2018
"K2-270 b","Transit",1,2,0,31.22796,213.09100,1.54306900,1.380,2018
"K2-270 c","Transit",1,2,0,31.22796,213.09100,4.40002800,2.950,2018
"K2-272 b","Transit",1,1,0,33.96440,209.30743,14.45353300,2.910,2018
"K2-260 b","Transit",1,1,0,-13.94236,185.34317,2.62666570,17.396,2018
"K2-80 d","Transit",1,3,0,-29.48306,176.61237,28.86725300,2.552,2018
"HD 98736 b","Radial Velocity",2,1,0,67.52286,231.64806,968.80000000,13.300,2018
"K2-175 b","Transit",1,1,0,-31.03317,168.15050,9.52598800,2.038,2018
"K2-177 b","Transit",1,1,0,-26.96767,167.93593,14.15518500,2.116,2018
"K2-205 b","Transit",1,1,0,-62.35258,128.01885,26.67226300,1.996,2018
"K2-207 b","Transit",1,1,0,-62.20872,120.44391,12.48749000,2.606,2018
"K2-178 b","Transit",1,1,0,-27.12163,164.84079,8.74781800,3.558,2018
"HD 94834 b","Radial Velocity",1,1,0,64.14605,213.12817,1576.00000000,13.700,2018
"K2-208 b","Transit",1,1,0,-60.96448,139.42180,4.19094800,1.679,2018
"Kepler-1654 b","Transit",1,1,0,19.06885,73.86663,1047.83560000,9.180,2018
"Kepler-1656 b","Transit",1,1,0,15.86374,70.07924,31.57865900,5.020,2018
"Kepler-411 e","Transit Timing Variations",2,4,0,17.40063,80.24936,31.50972800,3.280,2018
"NGTS-3 A b","Transit",2,1,0,-21.83176,243.01044,1.67537280,16.589,2018
"OGLE-2017-BLG-0373L b","Microlensing",1,1,0,-3.70602,358.69060,,14.000,2018
"OGLE-2011-BLG-0173L b","Microlensing",1,1,0,-1.83872,1.90945,,9.010,2018
"TCP J05074264+2447555 b","Microlensing",1,1,0,-9.32589,178.75647,,2.990,2018
"OGLE-2017-BLG-1522L b","Microlensing",1,1,0,-2.71853,2.15075,,14.000,2018
"OGLE-2013-BLG-1761L b","Microlensing",1,1,0,-1.48420,0.93679,,13.200,2018
"GJ 15 A c","Radial Velocity",2,2,0,-18.44687,116.69017,7600.00000000,6.670,2018
"GJ 1265 b","Radial Velocity",1,1,0,-52.51355,39.07968,3.65110000,2.630,2018
"HAT-P-11 c","Radial Velocity",1,2,0,10.77239,81.83486,3407.00000000,13.300,2018
"DE CVn b","Eclipse Timing Variations",2,1,0,70.27803,104.28761,4098.10000000,12.400,2018
"WASP-161 b","Transit",1,1,0,14.86473,234.51042,5.40604250,12.812,2018
"WASP-163 b","Transit",1,1,0,17.80138,10.73402,1.60968840,13.473,2018
"WASP-145 A b","Transit",2,1,0,-43.03740,336.10326,1.76903810,10.088,2018
"WASP-147 b","Transit",1,1,0,-76.62822,51.79261,4.60273000,12.498,2018
"EPIC 248847494 b","Transit",1,1,0,55.10278,232.28858,3650.00000000,12.442,2018
"HD 75784 c","Radial Velocity",1,2,0,32.73091,214.28167,7900.00000000,12.800,2018
"HD 156279 c","Radial Velocity",1,2,0,35.08164,93.08627,4191.00000000,12.600,2018
"K2-213 b","Transit",1,1,0,-59.36278,123.48216,8.13087000,1.514,2018
"K2-187 b","Transit",1,4,0,35.76402,202.77723,0.77392000,1.300,2018
"K2-160 b","Transit",1,1,0,58.16279,286.09667,3.70587100,3.178,2018
"K2-172 b","Transit",1,2,0,-51.98480,47.92889,14.31694100,1.666,2018
"K2-173 b","Transit",1,1,0,-27.13300,175.87462,5.86869900,1.608,2018
"K2-189 c","Transit",1,2,0,46.56042,318.13687,6.67919500,2.500,2018
"K2-193 b","Transit",1,1,0,50.01600,322.04583,14.78688900,3.950,2018
"K2-194 b","Transit",1,1,0,52.18797,322.08712,39.72138600,3.642,2018
"K2-251 b","Transit",1,1,0,54.27377,299.25474,9.30075000,2.350,2018
"K2-249 b","Transit",1,1,0,52.72248,287.33035,12.40900000,2.790,2018
"K2-199 b","Transit",1,2,0,53.29188,330.29727,3.22533800,1.870,2018
"K2-201 c","Transit",1,2,0,-19.33571,16.19347,22.77987800,3.286,2018
"K2-203 b","Transit",1,1,0,-64.06750,122.73580,9.69510100,1.371,2018
"HD 99706 c","Radial Velocity",1,2,0,66.29729,162.26717,1278.00000000,12.800,2018
"K2-237 b","Transit",1,1,0,9.23357,353.87129,2.18055770,18.405,2018
"K2-216 b","Transit",1,1,0,-56.49811,120.44792,2.17480000,1.750,2018
"K2-222 b","Transit",1,1,0,-50.96109,128.53772,15.38706300,2.390,2018
"K2-179 b","Transit",1,1,0,-22.50700,168.32281,5.17219100,2.513,2018
"K2-243 c","Transit",1,2,0,56.02180,281.66644,24.94598000,2.010,2018
"K2-264 b","Transit",1,2,0,33.60730,206.37173,5.84000200,2.231,2018
"K2-264 c","Transit",1,2,0,33.60730,206.37173,19.66030200,2.668,2018
"K2-266 d","Transit",2,4,0,47.48286,245.04538,14.69700000,2.930,2018
"K2-278 b","Transit",1,1,0,47.15133,317.88455,3.33496600,2.980,2018
"K2-275 b","Transit",1,2,0,34.58078,205.82396,3.28096100,2.240,2018
"K2-282 b","Transit",1,2,0,-54.87207,123.91754,4.16983600,2.820,2018
"K2-242 b","Transit",1,1,0,54.06962,280.50197,6.51389000,2.540,2018
"K2-247 b","Transit",1,2,0,52.60405,296.49384,2.25021000,2.120,2018
"K2-247 c","Transit",1,2,0,52.60405,296.49384,6.49424000,2.190,2018
"K2-286 b","Transit",1,1,0,31.08201,349.50145,27.35900000,2.100,2018
"K2-201 b","Transit",1,2,0,-19.33571,16.19347,1.05979000,1.400,2018
"K2-159 b","Transit",1,1,0,57.06838,279.87299,12.42205000,2.260,2018
"K2-233 c","Transit",1,3,0,30.24863,344.46401,7.06005000,1.281,2018
"K2-266 e","Transit",2,4,0,47.48286,245.04538,19.48200000,2.730,2018
"K2-166 b","Transit",1,2,0,64.09010,285.15815,8.52695000,2.190,2018
"K2-250 b","Transit",1,1,0,53.10691,289.98214,4.01457000,2.440,2018
"K2-195 c","Transit",1,2,0,53.72709,314.63917,28.48278600,2.576,2018
"K2-196 b","Transit",1,1,0,53.64648,315.67560,48.32422200,3.600,2018
"K2-198 b","Transit",1,3,0,55.91096,313.58290,17.04286830,4.189,2018
"K2-261 b","Transit",1,1,0,50.89463,250.88317,11.63344000,9.528,2018
"K2-220 b","Transit",1,1,0,-53.35488,122.78408,13.68325600,2.390,2018
"KMT-2016-BLG-2142L b","Microlensing",1,1,0,-1.50874,0.38314,,12.200,2018
"KOI-3680 b","Transit",1,1,0,12.17757,77.89242,141.24167100,11.097,2018
"Kepler-411 d","Transit",2,4,0,17.40063,80.24936,58.02035000,3.319,2018
"MOA-2015-BLG-337L b","Microlensing",1,1,0,-3.82814,3.10692,,6.420,2018
"OGLE-2017-BLG-1434L b","Microlensing",1,1,0,-2.07195,359.71518,,1.960,2018
"pi Men c","Transit",1,2,0,-29.77608,292.50808,6.26790000,2.042,2018
"HD 114783 c","Radial Velocity",1,2,0,60.16222,313.66815,4319.00000000,14.100,2018
"HATS-46 b","Transit",1,1,0,-60.47939,309.86547,4.74237290,10.122,2018
"WASP-158 b","Transit",1,1,0,-71.88689,94.35425,3.65633300,11.994,2018
"WASP-159 b","Transit",1,1,0,-42.91487,242.17426,3.84040100,15.468,2018
"WASP-160 B b","Transit",2,1,0,-24.70211,232.67282,3.76849520,12.218,2018
"WASP-165 b","Transit",1,1,0,-72.66598,65.21072,3.46550900,14.123,2018
"WASP-170 b","Transit",1,1,0,16.65605,247.55920,2.34478022,12.285,2018
"K2-243 b","Transit",1,2,0,56.02180,281.66644,11.54182000,2.170,2018
"HATS-63 b","Transit",1,1,0,-42.08891,227.56660,3.05665270,13.529,2018
"HD 215152 c","Radial Velocity",1,4,0,-53.19847,61.33593,7.28243000,1.170,2018
"K2-185 b","Transit",1,1,0,30.78517,211.41719,10.61664600,1.313,2018
"K2-225 b","Transit",1,1,0,52.73956,292.60786,15.87209000,3.490,2018
"HD 215152 e","Radial Velocity",1,4,0,-53.19847,61.33593,25.19670000,1.510,2018
"WASP-144 b","Transit",1,1,0,-45.39233,2.26178,2.27831520,9.528,2018
"GJ 317 c","Radial Velocity",1,2,0,11.19034,246.79531,6739.32300000,13.500,2018
"GJ 96 b","Radial Velocity",1,1,0,-12.26466,138.29282,73.94000000,4.670,2018
"HATS-59 b","Transit",1,2,0,35.90172,276.98925,5.41608100,12.621,2018
"HATS-67 b","Transit",1,1,0,15.84163,293.85557,1.60917880,18.887,2018
"HATS-69 b","Transit",1,1,0,-26.54746,335.64057,2.22525770,10.593,2018
"K2-283 b","Transit",1,1,0,-53.17740,123.48272,1.92103600,3.520,2018
"K2-254 c","Transit",1,2,0,57.38029,289.32884,12.11839000,2.190,2018
"HD 26965 b","Radial Velocity",3,1,0,-38.06334,200.76332,42.37800000,2.840,2018
"HD 215152 d","Radial Velocity",1,4,0,-53.19847,61.33593,10.86499000,1.480,2018
"EPIC 246851721 b","Transit",2,1,0,-12.64088,186.97531,6.18023500,11.781,2018
"HD 233832 b","Radial Velocity",2,1,0,61.62913,152.16702,2058.00000000,13.500,2018
"HD 219666 b","Transit",1,1,0,-55.92883,325.60907,6.03607000,4.710,2018
"HATS-45 b","Transit",1,1,0,-10.52264,232.27915,4.18762440,14.415,2018
"HD 180053 b","Radial Velocity",1,1,0,10.98272,66.68904,213.72000000,13.300,2018
"HD 18015 b","Radial Velocity",1,1,0,-55.87530,186.31902,2278.00000000,13.100,2018
"HD 211810 b","Radial Velocity",1,1,0,3.57209,105.47532,1558.00000000,14.000,2018
"HD 238914 b","Radial Velocity",1,1,0,24.70122,88.75118,4100.00000000,12.800,2018
"GJ 1132 c","Radial Velocity",1,2,0,7.75911,277.25461,8.92900000,1.430,2018
"K2-219 b","Transit",1,3,0,-54.00420,122.90808,3.90128700,1.348,2018
"HATS-36 b","Transit",1,1,0,-17.59239,15.35677,4.17518600,12.920,2018
"K2-295 b","Transit",1,1,0,-55.43141,134.80295,4.02486700,10.054,2018
"K2-263 b","Transit",1,1,0,30.65614,210.10377,50.81894700,2.410,2018
"K2-154 b","Transit",1,2,0,59.97066,295.21370,3.67626000,1.990,2018
"K2-155 d","Transit",1,3,0,-19.71256,174.74941,40.71800000,1.900,2018
"OGLE-2017-BLG-0173L b","Microlensing",1,1,0,-1.34501,0.41781,,1.620,2018
"HATS-40 b","Transit",1,1,0,-14.90957,239.10180,3.26427360,17.710,2018
"24 Boo b","Radial Velocity",1,1,0,60.64470,90.16373,30.35060000,13.900,2018
"OGLE-2017-BLG-1140L b","Microlensing",1,1,0,1.92596,3.99474,,13.500,2018
"K2-239 b","Transit",1,3,0,51.77727,243.59017,5.24000000,1.100,2018
"HD 180617 b","Radial Velocity",2,1,0,-3.28372,40.44072,105.91100000,3.530,2018
"K2-252 b","Transit",1,1,0,53.13179,285.45308,13.81513000,1.740,2018
"HD 148164 b","Radial Velocity",1,2,0,37.67784,27.05066,328.55000000,13.700,2018
"K2-266 c","Transit",2,4,0,47.48286,245.04538,7.81400000,0.705,2018
"KMT-2017-BLG-0165L b","Microlensing",1,1,0,-2.04368,2.14340,,6.450,2018
"MOA-2016-BLG-319L b","Microlensing",1,1,0,-2.16670,0.34512,,14.100,2018
"MOA-2011-BLG-291L b","Microlensing",1,1,0,-1.96921,0.90149,,4.430,2018
"HD 33142 c","Radial Velocity",1,2,0,-29.22647,214.33741,834.00000000,12.800,2018
"HD 14787 b","Radial Velocity",1,1,0,-45.98861,156.37974,676.60000000,13.700,2018
"HATS-61 b","Transit",1,1,0,-46.47071,222.08862,7.81795300,13.395,2018
"HD 220197 b","Radial Velocity",1,1,0,-41.15454,93.97098,1728.00000000,9.320,2018
"K2-170 c","Transit",1,2,0,-53.03644,45.05421,12.40004700,1.802,2018
"K2-180 b","Transit",1,1,0,25.58211,214.28896,8.86720900,2.310,2018
"K2-269 b","Transit",1,1,0,30.02227,213.15088,4.14496500,1.570,2018
"HATS-44 b","Transit",1,1,0,-27.62676,232.00021,2.74390040,11.960,2018
"K2-279 b","Transit",1,1,0,54.88181,323.85074,7.12260500,1.210,2018
"K2-238 b","Transit",1,1,0,-59.35657,67.22735,3.20466000,14.572,2018
"K2-204 b","Transit",1,1,0,-63.03714,132.94761,7.05578400,3.046,2018
"K2-215 b","Transit",1,1,0,-56.30748,133.02426,8.26964800,2.124,2018
"K2-240 c","Transit",1,2,0,33.63940,343.89130,20.52300000,1.800,2018
"K2-240 b","Transit",1,2,0,33.63940,343.89130,6.03400000,2.000,2018
"K2-217 b","Transit",1,1,0,-56.35620,120.13142,14.07452400,3.579,2018
"K2-219 d","Transit",1,3,0,-54.00420,122.90808,11.13727800,2.576,2018
"K2-224 b","Transit",1,2,0,52.68541,297.80252,4.47904000,1.560,2018
"K2-231 b","Transit",1,1,0,-12.52792,21.45369,13.84190100,2.500,2018
"K2-186 b","Transit",1,1,0,36.83022,208.95981,41.47421900,3.172,2018
"K2-199 c","Transit",1,2,0,53.29188,330.29727,7.37469400,2.780,2018
"K2-146 b","Transit",1,2,0,32.21884,206.52797,2.64460000,2.050,2018
"K2-149 b","Transit",1,1,0,-55.46917,117.61097,11.33200000,1.640,2018
"K2-152 b","Transit",1,1,0,55.30041,283.04022,32.64790000,2.290,2018
"K2-155 b","Transit",1,3,0,-19.71256,174.74941,6.34200000,1.800,2018
"K2-157 b","Transit",1,1,0,55.93047,286.60409,0.36525700,1.055,2018
"K2-206 b","Transit",1,1,0,-62.23569,119.48925,18.29454900,2.795,2018
"IC 4651 9122 b","Radial Velocity",1,1,0,-7.91779,340.07657,734.00000000,12.700,2018
"K2-153 b","Transit",1,1,0,63.43666,282.34972,7.51574000,2.000,2018
"K2-164 b","Transit",1,1,0,56.17967,263.01395,17.35506600,3.249,2018
"K2-165 d","Transit",1,3,0,62.74727,285.33397,14.10136100,2.648,2018
"K2-232 b","Transit",1,1,0,-15.31645,182.07129,11.16845400,11.209,2018
"K2-163 b","Transit",1,1,0,60.53641,281.12173,6.67311700,2.466,2018
"K2-254 b","Transit",1,2,0,57.38029,289.32884,4.09639000,1.630,2018
"DMPP-1 b","Radial Velocity",1,4,0,-19.05301,215.35863,18.57000000,5.290,2019
"WASP-180 A b","Transit",2,1,0,17.22912,224.44468,3.40926400,13.899,2019
"K2-146 c","Transit",1,2,0,32.21884,206.52797,4.00498000,2.190,2019
"K2-198 c","Transit",1,3,0,55.91096,313.58290,3.35960550,1.423,2019
"HD 45184 c","Radial Velocity",1,2,0,-18.07374,236.62565,13.13540000,2.910,2019
"KOI-1599.02","Transit",1,2,0,6.67033,75.50723,13.60880000,1.900,2019
"K2-292 b","Transit",1,1,0,50.98859,322.75465,16.98410000,2.630,2019
"V1298 Tau c","Transit",1,4,0,-23.37696,172.89486,8.24958000,5.590,2019
"WASP-171 b","Transit",1,1,0,16.22854,287.37115,3.81862440,10.985,2019
"WASP-182 b","Transit",1,1,0,-38.58794,359.58581,3.37698480,9.528,2019
"WASP-184 b","Transit",1,1,0,30.35900,319.59136,5.18170000,14.908,2019
"L 98-59 d","Transit",1,3,0,-17.59330,281.81705,7.45120000,1.570,2019
"LP 791-18 c","Transit",1,2,0,39.10605,268.56582,4.98996300,2.310,2019
"OGLE-2018-BLG-0740L b","Microlensing",1,1,0,-4.80424,1.73882,5480.00000000,12.900,2019
"WASP-126 c","Transit Timing Variations",1,2,0,-38.83332,282.35871,7.63000000,9.380,2019
"TOI-163 b","Transit",1,1,0,-32.81145,283.04795,4.23130600,16.690,2019
"Kepler-1658 b","Transit",1,1,0,8.55004,72.51658,3.84937278,11.994,2019
"HD 136352 c","Radial Velocity",1,3,0,7.38103,327.07069,27.59090000,2.608,2019
"Kepler-47 d","Transit",2,3,0,11.66115,80.00709,187.36600000,7.040,2019
"WASP-192 b","Transit",1,1,0,18.11147,327.77750,2.87867650,13.787,2019
"KMT-2016-BLG-1836L b","Microlensing",1,1,0,-1.94559,359.87875,,13.300,2019
"GJ 357 c","Radial Velocity",1,3,0,22.08045,253.88843,9.12470000,1.660,2019
"eps Ind A b","Radial Velocity",3,1,0,-48.05511,336.16647,16510.00000000,13.100,2019
"TOI-125 c","Transit",1,3,0,-49.90031,296.35814,9.15059000,2.759,2019
"TOI-270 b","Transit",1,3,0,-42.01396,259.77379,3.36008000,1.247,2019
"Qatar-9 b","Transit",1,1,0,49.86723,146.52712,1.54073100,11.310,2019
"EPIC 212737443 b","Transit",1,2,0,53.83847,322.27085,13.60300000,2.586,2019
"OGLE-2015-BLG-1670L b","Microlensing",1,1,0,-1.12049,1.12106,,4.420,2019
"WASP-185 b","Transit",1,1,0,39.00810,328.94467,9.38755000,14.011,2019
"HD 21749 c","Transit",1,2,0,-45.82079,279.23027,7.78993000,0.892,2019
"HD 23472 b","Transit",1,2,0,-44.84798,277.02690,17.66700000,1.872,2019
"HATS-70 b","Transit",1,1,0,-8.84384,243.60243,1.88823780,15.513,2019
"HD 92788 c","Radial Velocity",1,2,0,47.35154,251.20809,11611.29750000,13.000,2019
"Gl 49 b","Radial Velocity",2,1,0,-0.49786,124.23545,13.85080000,2.240,2019
"HATS-56 b","Transit",1,1,0,16.16540,293.75341,4.32479900,18.921,2019
"K2-293 b","Transit",1,1,0,-60.78063,75.33161,13.12250000,2.450,2019
"KMT-2017-BLG-1038L b","Microlensing",1,1,0,2.15616,3.12842,,13.400,2019
"NGTS-8 b","Transit",1,1,0,-47.14354,41.59543,2.49970000,12.218,2019
"Gl 378 b","Radial Velocity",1,1,0,51.19188,168.74261,3.82200000,3.660,2019
"EPIC 212424622 b","Transit",1,1,0,47.50561,316.58254,18.09830000,2.170,2019
"TOI-125 b","Transit",1,3,0,-49.90031,296.35814,4.65382000,2.726,2019
"HD 211970 b","Radial Velocity",1,1,0,-51.44875,337.24690,25.20100000,3.660,2019
"HD 23472 c","Transit",1,2,0,-44.84798,277.02690,29.62500000,2.149,2019
"HD 221420 b","Radial Velocity",1,1,0,-38.91481,308.31538,22482.00000000,12.500,2019
"TOI-150.01","Transit",1,1,0,-23.16430,285.34053,5.85748700,14.067,2019
"HD 25015 b","Radial Velocity",1,1,0,-47.04317,214.13004,6019.32000000,12.900,2019
"HAT-P-69 b","Transit",1,1,0,26.20647,222.78554,4.78694910,18.786,2019
"TOI-270 c","Transit",1,3,0,-42.01396,259.77379,5.66017200,2.420,2019
"USco1556 b","Imaging",1,1,0,20.91629,347.10445,,12.300,2019
"HR 858 d","Transit",2,3,0,-63.46852,228.14045,11.23000000,2.164,2019
"HD 2685 b","Transit",1,1,0,-40.74999,304.65803,4.12688000,16.141,2019
"HD 202696 c","Radial Velocity",1,2,0,-15.08562,75.08304,946.60000000,,2019
"HD 20003 c","Radial Velocity",1,2,0,-41.17624,289.87654,33.92390000,3.890,2019
"OGLE-2018-BLG-1011L b","Microlensing",1,2,0,-2.03540,1.04163,,13.500,2019
"HIP 54373 c","Radial Velocity",1,2,0,37.18456,271.64987,15.14400000,3.570,2019
"OGLE-2015-BLG-1649L b","Microlensing",1,1,0,-5.42183,358.87550,,13.200,2019
"HD 24085 b","Radial Velocity",1,1,0,-40.50147,284.95295,2.04550000,3.460,2019
"WASP-183 b","Transit",1,1,0,50.52829,253.08943,4.11177710,16.477,2019
"EPIC 212587672 b","Transit",1,1,0,50.09504,322.41694,15.28410000,1.120,2019
"LP 791-18 b","Transit",1,2,0,39.10605,268.56582,0.94800500,1.120,2019
"L 98-59 c","Transit",1,3,0,-17.59330,281.81705,3.69040000,1.350,2019
"EPIC 201238110 b","Transit",1,1,0,56.94662,278.31843,28.16560000,1.870,2019
"Teegarden's Star b","Radial Velocity",1,2,0,-37.03132,160.29013,4.91000000,1.020,2019
"GJ 357 d","Radial Velocity",1,3,0,22.08045,253.88843,55.66100000,2.340,2019
"GJ 685 b","Radial Velocity",1,1,0,32.58910,90.75762,24.16000000,2.950,2019
"HD 202696 b","Radial Velocity",1,2,0,-15.08562,75.08304,517.80000000,,2019
"Qatar-7 b","Transit",1,1,0,-24.44772,110.38223,2.03204600,19.055,2019
"TOI-172 b","Transit",1,1,0,-40.30421,19.79526,9.47725000,10.817,2019
"GJ 143 b","Transit",1,2,0,-45.82079,279.23027,35.61253000,2.610,2019
"HD 15337 b","Transit",1,2,0,-68.70904,219.86213,4.75615000,1.640,2019
"HD 45184 b","Radial Velocity",1,2,0,-18.07374,236.62565,5.88540000,3.520,2019
"WASP-169 b","Transit",1,1,0,14.94722,236.34107,5.61141180,14.617,2019
"WASP-178 b","Transit",1,1,0,13.31509,328.19379,3.34482850,20.288,2019
"EPIC 201615463 c","Transit",1,2,0,64.09010,285.15815,3.80464000,1.220,2019
"TOI-270 d","Transit",1,3,0,-42.01396,259.77379,11.38014000,2.130,2019
"K2-32 e","Transit",2,4,0,15.80164,0.54581,4.34934000,1.212,2019
"XO-7 b","Transit",1,1,0,27.47379,117.58141,2.86414240,15.390,2019
"HD 31527 d","Radial Velocity",1,3,0,-35.15345,223.38845,271.67370000,3.460,2019
"HD 20781 e","Radial Velocity",2,5,0,-57.27190,224.67330,85.50730000,3.830,2019
"DMPP-2 b","Radial Velocity",1,1,0,-75.53420,246.92255,5.20720000,14.300,2019
"HD 97048 b","Disk Kinematics",1,1,0,-15.91403,297.36997,,13.300,2019
"DMPP-1 c","Radial Velocity",1,4,0,-19.05301,215.35863,6.58400000,3.060,2019
"DMPP-1 d","Radial Velocity",1,4,0,-19.05301,215.35863,2.88200000,1.650,2019
"HD 125390 b","Radial Velocity",1,1,0,68.40106,71.64737,1756.20000000,12.000,2019
"HD 136352 d","Radial Velocity",1,3,0,7.38103,327.07069,107.63000000,3.230,2019
"HATS-58 A b","Transit",2,1,0,13.69998,298.83397,4.21808960,12.274,2019
"HD 39855 b","Radial Velocity",1,1,0,-21.08506,224.96554,3.24980000,2.850,2019
"HD 103949 b","Radial Velocity",1,1,0,37.35505,287.57862,120.87800000,3.350,2019
